entityRef,entityRefName,entityID
http://www.reactome.org/biopax/95/48887#ProteinReference2592,UniProt:Q6PKC3 TXNDC11,Q6PKC3
http://www.reactome.org/biopax/95/48887#ProteinReference2592,EFP1,Q6PKC3
http://www.reactome.org/biopax/95/48887#ProteinReference2592,TXNDC11,Q6PKC3
http://www.reactome.org/biopax/95/48887#ProteinReference10306,ZNF740,Q8NDX6
http://www.reactome.org/biopax/95/48887#ProteinReference10306,UniProt:Q8NDX6 ZNF740,Q8NDX6
http://www.reactome.org/biopax/95/48887#ProteinReference10306,TB7,Q8NDX6
http://www.reactome.org/biopax/95/48887#ProteinReference10444,NMDAR2A,Q12879
http://www.reactome.org/biopax/95/48887#ProteinReference10444,UniProt:Q12879 GRIN2A,Q12879
http://www.reactome.org/biopax/95/48887#ProteinReference10444,GRIN2A,Q12879
http://www.reactome.org/biopax/95/48887#ProteinReference9823,UniProt:P40189-2 IL6ST,P40189-2
http://www.reactome.org/biopax/95/48887#ProteinReference9823,IL6ST,P40189-2
http://www.reactome.org/biopax/95/48887#ProteinReference8040,UniProt:Q7Z7B0 FILIP1,Q7Z7B0
http://www.reactome.org/biopax/95/48887#ProteinReference8040,KIAA1275,Q7Z7B0
http://www.reactome.org/biopax/95/48887#ProteinReference8040,FILIP1,Q7Z7B0
http://www.reactome.org/biopax/95/48887#ProteinReference6347,UniProt:P68402 PAFAH1B2,P68402
http://www.reactome.org/biopax/95/48887#ProteinReference6347,PAFAH1B2,P68402
http://www.reactome.org/biopax/95/48887#ProteinReference6347,PAFAHB,P68402
http://www.reactome.org/biopax/95/48887#ProteinReference1484,UniProt:P61204 ARF3,P61204
http://www.reactome.org/biopax/95/48887#ProteinReference1484,ARF3,P61204
http://www.reactome.org/biopax/95/48887#ProteinReference457,UniProt:P59646 FXYD4,P59646
http://www.reactome.org/biopax/95/48887#ProteinReference457,UNQ526/PRO1069,P59646
http://www.reactome.org/biopax/95/48887#ProteinReference457,FXYD4,P59646
http://www.reactome.org/biopax/95/48887#ProteinReference5906,UniProt:Q8IWA4 MFN1,Q8IWA4
http://www.reactome.org/biopax/95/48887#ProteinReference5906,MFN1,Q8IWA4
http://www.reactome.org/biopax/95/48887#ProteinReference46,SPFH1,O75477
http://www.reactome.org/biopax/95/48887#ProteinReference46,KEO4,O75477
http://www.reactome.org/biopax/95/48887#ProteinReference46,ERLIN1,O75477
http://www.reactome.org/biopax/95/48887#ProteinReference46,C10orf69,O75477
http://www.reactome.org/biopax/95/48887#ProteinReference46,KE04,O75477
http://www.reactome.org/biopax/95/48887#ProteinReference46,UniProt:O75477 ERLIN1,O75477
http://www.reactome.org/biopax/95/48887#ProteinReference5410,UniProt:Q9GZN2 TGIF2,Q9GZN2
http://www.reactome.org/biopax/95/48887#ProteinReference5410,TGIF2,Q9GZN2
http://www.reactome.org/biopax/95/48887#ProteinReference8070,FALDH,P51648
http://www.reactome.org/biopax/95/48887#ProteinReference8070,ALDH3A2,P51648
http://www.reactome.org/biopax/95/48887#ProteinReference8070,ALDH10,P51648
http://www.reactome.org/biopax/95/48887#ProteinReference8070,UniProt:P51648 ALDH3A2,P51648
http://www.reactome.org/biopax/95/48887#ProteinReference4184,PP6R3,Q5H9R7
http://www.reactome.org/biopax/95/48887#ProteinReference4184,SAPL,Q5H9R7
http://www.reactome.org/biopax/95/48887#ProteinReference4184,UniProt:Q5H9R7 PPP6R3,Q5H9R7
http://www.reactome.org/biopax/95/48887#ProteinReference4184,KIAA1558,Q5H9R7
http://www.reactome.org/biopax/95/48887#ProteinReference4184,SAPS3,Q5H9R7
http://www.reactome.org/biopax/95/48887#ProteinReference4184,C11orf23,Q5H9R7
http://www.reactome.org/biopax/95/48887#ProteinReference4184,PPP6R3,Q5H9R7
http://www.reactome.org/biopax/95/48887#ProteinReference6769,JUNB,P17275
http://www.reactome.org/biopax/95/48887#ProteinReference6769,UniProt:P17275 JUNB,P17275
http://www.reactome.org/biopax/95/48887#ProteinReference11029,UniProt:P35680 HNF1B,P35680
http://www.reactome.org/biopax/95/48887#ProteinReference11029,HNF1B,P35680
http://www.reactome.org/biopax/95/48887#ProteinReference11029,TCF2,P35680
http://www.reactome.org/biopax/95/48887#ProteinReference3722,HSD25,P43308
http://www.reactome.org/biopax/95/48887#ProteinReference3722,SSR2,P43308
http://www.reactome.org/biopax/95/48887#ProteinReference3722,UniProt:P43308 SSR2,P43308
http://www.reactome.org/biopax/95/48887#ProteinReference3722,TRAPB,P43308
http://www.reactome.org/biopax/95/48887#ProteinReference8581,UniProt:P49917 LIG4,P49917
http://www.reactome.org/biopax/95/48887#ProteinReference8581,LIG4,P49917
http://www.reactome.org/biopax/95/48887#ProteinReference7136,NPS,P0C0P6
http://www.reactome.org/biopax/95/48887#ProteinReference7136,UniProt:P0C0P6 NPS,P0C0P6
http://www.reactome.org/biopax/95/48887#ProteinReference8857,RBBP1,P29374
http://www.reactome.org/biopax/95/48887#ProteinReference8857,ARID4A,P29374
http://www.reactome.org/biopax/95/48887#ProteinReference8857,RBP1,P29374
http://www.reactome.org/biopax/95/48887#ProteinReference8857,UniProt:P29374 ARID4A,P29374
http://www.reactome.org/biopax/95/48887#ProteinReference4789,RAB8,P61006
http://www.reactome.org/biopax/95/48887#ProteinReference4789,RAB8A,P61006
http://www.reactome.org/biopax/95/48887#ProteinReference4789,MEL,P61006
http://www.reactome.org/biopax/95/48887#ProteinReference4789,UniProt:P61006 RAB8A,P61006
http://www.reactome.org/biopax/95/48887#ProteinReference6400,UniProt:P09497 CLTB,P09497
http://www.reactome.org/biopax/95/48887#ProteinReference6400,CLTB,P09497
http://www.reactome.org/biopax/95/48887#ProteinReference10689,UniProt:Q5XKP0 MICOS13,Q5XKP0
http://www.reactome.org/biopax/95/48887#ProteinReference10689,MIC13,Q5XKP0
http://www.reactome.org/biopax/95/48887#ProteinReference10689,MICOS13,Q5XKP0
http://www.reactome.org/biopax/95/48887#ProteinReference10689,QIL1,Q5XKP0
http://www.reactome.org/biopax/95/48887#ProteinReference10689,C19orf70,Q5XKP0
http://www.reactome.org/biopax/95/48887#ProteinReference4687,OTUD7A,Q8TE49
http://www.reactome.org/biopax/95/48887#ProteinReference4687,UniProt:Q8TE49 OTUD7A,Q8TE49
http://www.reactome.org/biopax/95/48887#ProteinReference4687,OTUD7,Q8TE49
http://www.reactome.org/biopax/95/48887#ProteinReference4687,CEZANNE2,Q8TE49
http://www.reactome.org/biopax/95/48887#ProteinReference4687,C15orf16,Q8TE49
http://www.reactome.org/biopax/95/48887#ProteinReference872,ATPSK2,O95340
http://www.reactome.org/biopax/95/48887#ProteinReference872,PAPSS2,O95340
http://www.reactome.org/biopax/95/48887#ProteinReference872,UniProt:O95340 PAPSS2,O95340
http://www.reactome.org/biopax/95/48887#ProteinReference9939,OCLN,Q16625
http://www.reactome.org/biopax/95/48887#ProteinReference9939,UniProt:Q16625 OCLN,Q16625
http://www.reactome.org/biopax/95/48887#ProteinReference5725,CXCL4V1,P10720
http://www.reactome.org/biopax/95/48887#ProteinReference5725,PF4V1,P10720
http://www.reactome.org/biopax/95/48887#ProteinReference5725,SCYB4V1,P10720
http://www.reactome.org/biopax/95/48887#ProteinReference5725,UniProt:P10720 PF4V1,P10720
http://www.reactome.org/biopax/95/48887#ProteinReference5088,NUCB1,Q02818
http://www.reactome.org/biopax/95/48887#ProteinReference5088,NUC,Q02818
http://www.reactome.org/biopax/95/48887#ProteinReference5088,UniProt:Q02818 NUCB1,Q02818
http://www.reactome.org/biopax/95/48887#ProteinReference10684,UniProt:Q5SV97 PERM1,Q5SV97
http://www.reactome.org/biopax/95/48887#ProteinReference10684,PERM1,Q5SV97
http://www.reactome.org/biopax/95/48887#ProteinReference10684,C1orf170,Q5SV97
http://www.reactome.org/biopax/95/48887#ProteinReference7357,MGLUR1,Q13255
http://www.reactome.org/biopax/95/48887#ProteinReference7357,UniProt:Q13255 GRM1,Q13255
http://www.reactome.org/biopax/95/48887#ProteinReference7357,GPRC1A,Q13255
http://www.reactome.org/biopax/95/48887#ProteinReference7357,GRM1,Q13255
http://www.reactome.org/biopax/95/48887#ProteinReference7393,UniProt:P59551 TAS2R60,P59551
http://www.reactome.org/biopax/95/48887#ProteinReference7393,TAS2R60,P59551
http://www.reactome.org/biopax/95/48887#ProteinReference8484,JW4249,P15030
http://www.reactome.org/biopax/95/48887#ProteinReference8484,fecC,P15030
http://www.reactome.org/biopax/95/48887#ProteinReference8484,UniProt:P15030 fecC,P15030
http://www.reactome.org/biopax/95/48887#ProteinReference8484,b4289,P15030
http://www.reactome.org/biopax/95/48887#ProteinReference3091,KPNB2,Q92973
http://www.reactome.org/biopax/95/48887#ProteinReference3091,TRN,Q92973
http://www.reactome.org/biopax/95/48887#ProteinReference3091,TNPO1,Q92973
http://www.reactome.org/biopax/95/48887#ProteinReference3091,MIP1,Q92973
http://www.reactome.org/biopax/95/48887#ProteinReference3091,UniProt:Q92973 TNPO1,Q92973
http://www.reactome.org/biopax/95/48887#ProteinReference9087,PADI5,Q9UM07
http://www.reactome.org/biopax/95/48887#ProteinReference9087,PDI5,Q9UM07
http://www.reactome.org/biopax/95/48887#ProteinReference9087,PAD4,Q9UM07
http://www.reactome.org/biopax/95/48887#ProteinReference9087,PADI4,Q9UM07
http://www.reactome.org/biopax/95/48887#ProteinReference9087,UniProt:Q9UM07 PADI4,Q9UM07
http://www.reactome.org/biopax/95/48887#ProteinReference7675,KIAA1336,Q9P2L0
http://www.reactome.org/biopax/95/48887#ProteinReference7675,WDR35,Q9P2L0
http://www.reactome.org/biopax/95/48887#ProteinReference7675,IFT121,Q9P2L0
http://www.reactome.org/biopax/95/48887#ProteinReference7675,UniProt:Q9P2L0 WDR35,Q9P2L0
http://www.reactome.org/biopax/95/48887#ProteinReference418,ATP6V1G3,Q96LB4
http://www.reactome.org/biopax/95/48887#ProteinReference418,UniProt:Q96LB4 ATP6V1G3,Q96LB4
http://www.reactome.org/biopax/95/48887#ProteinReference418,ATP6G3,Q96LB4
http://www.reactome.org/biopax/95/48887#ProteinReference5521,UniProt:Q6UWL6 KIRREL2,Q6UWL6
http://www.reactome.org/biopax/95/48887#ProteinReference5521,NEPH3,Q6UWL6
http://www.reactome.org/biopax/95/48887#ProteinReference5521,UNQ5827/PRO19646,Q6UWL6
http://www.reactome.org/biopax/95/48887#ProteinReference5521,KIRREL2,Q6UWL6
http://www.reactome.org/biopax/95/48887#ProteinReference6820,VEGFR1,P17948
http://www.reactome.org/biopax/95/48887#ProteinReference6820,FLT,P17948
http://www.reactome.org/biopax/95/48887#ProteinReference6820,FRT,P17948
http://www.reactome.org/biopax/95/48887#ProteinReference6820,FLT1,P17948
http://www.reactome.org/biopax/95/48887#ProteinReference6820,UniProt:P17948 FLT1,P17948
http://www.reactome.org/biopax/95/48887#ProteinReference9914,UniProt:P43146 DCC,P43146
http://www.reactome.org/biopax/95/48887#ProteinReference9914,IGDCC1,P43146
http://www.reactome.org/biopax/95/48887#ProteinReference9914,DCC,P43146
http://www.reactome.org/biopax/95/48887#ProteinReference2286,UniProt:O95237 LRAT,O95237
http://www.reactome.org/biopax/95/48887#ProteinReference2286,LRAT,O95237
http://www.reactome.org/biopax/95/48887#ProteinReference2540,GLDC,P23378
http://www.reactome.org/biopax/95/48887#ProteinReference2540,GCSP,P23378
http://www.reactome.org/biopax/95/48887#ProteinReference2540,UniProt:P23378 GLDC,P23378
http://www.reactome.org/biopax/95/48887#ProteinReference4232,CAPZB,P47756
http://www.reactome.org/biopax/95/48887#ProteinReference4232,UniProt:P47756 CAPZB,P47756
http://www.reactome.org/biopax/95/48887#ProteinReference7811,UniProt:Q9UJF2 RASAL2,Q9UJF2
http://www.reactome.org/biopax/95/48887#ProteinReference7811,RASAL2,Q9UJF2
http://www.reactome.org/biopax/95/48887#ProteinReference7811,NGAP,Q9UJF2
http://www.reactome.org/biopax/95/48887#ProteinReference1875,UniProt:Q96I99 SUCLG2,Q96I99
http://www.reactome.org/biopax/95/48887#ProteinReference1875,SUCLG2,Q96I99
http://www.reactome.org/biopax/95/48887#ProteinReference10126,ZNF383,Q8NA42
http://www.reactome.org/biopax/95/48887#ProteinReference10126,UniProt:Q8NA42 ZNF383,Q8NA42
http://www.reactome.org/biopax/95/48887#ProteinReference10126,HSD17,Q8NA42
http://www.reactome.org/biopax/95/48887#ProteinReference495,ASIC4,Q96FT7
http://www.reactome.org/biopax/95/48887#ProteinReference495,ACCN4,Q96FT7
http://www.reactome.org/biopax/95/48887#ProteinReference495,UniProt:Q96FT7 ASIC4,Q96FT7
http://www.reactome.org/biopax/95/48887#ProteinReference12029,OR8U9,P0C7N5
http://www.reactome.org/biopax/95/48887#ProteinReference12029,UniProt:P0C7N5 OR8U9,P0C7N5
http://www.reactome.org/biopax/95/48887#ProteinReference8498,p2146_00141,G9FJS9
http://www.reactome.org/biopax/95/48887#ProteinReference8498,D647_p47096,G9FJS9
http://www.reactome.org/biopax/95/48887#ProteinReference8498,pNDM10469_135,G9FJS9
http://www.reactome.org/biopax/95/48887#ProteinReference8498,UniProt:G9FJS9 rmtC,G9FJS9
http://www.reactome.org/biopax/95/48887#ProteinReference8498,rmtC,G9FJS9
http://www.reactome.org/biopax/95/48887#ProteinReference3719,DDOST,P39656
http://www.reactome.org/biopax/95/48887#ProteinReference3719,KIAA0115,P39656
http://www.reactome.org/biopax/95/48887#ProteinReference3719,OST48,P39656
http://www.reactome.org/biopax/95/48887#ProteinReference3719,OK/SW-cl.45,P39656
http://www.reactome.org/biopax/95/48887#ProteinReference3719,UniProt:P39656 DDOST,P39656
http://www.reactome.org/biopax/95/48887#ProteinReference5081,UniProt:Q86UP2 KTN1,Q86UP2
http://www.reactome.org/biopax/95/48887#ProteinReference5081,CG1,Q86UP2
http://www.reactome.org/biopax/95/48887#ProteinReference5081,KIAA0004,Q86UP2
http://www.reactome.org/biopax/95/48887#ProteinReference5081,KTN1,Q86UP2
http://www.reactome.org/biopax/95/48887#ProteinReference7679,UniProt:Q4KMG0 CDON,Q4KMG0
http://www.reactome.org/biopax/95/48887#ProteinReference7679,CDON,Q4KMG0
http://www.reactome.org/biopax/95/48887#ProteinReference7679,CDO,Q4KMG0
http://www.reactome.org/biopax/95/48887#ProteinReference11790,UniProt:Q8NHB1 OR2V1,Q8NHB1
http://www.reactome.org/biopax/95/48887#ProteinReference11790,OR2V1,Q8NHB1
http://www.reactome.org/biopax/95/48887#ProteinReference7742,UniProt:P49354 FNTA,P49354
http://www.reactome.org/biopax/95/48887#ProteinReference7742,FNTA,P49354
http://www.reactome.org/biopax/95/48887#ProteinReference10525,NFIB,O00712
http://www.reactome.org/biopax/95/48887#ProteinReference10525,UniProt:O00712 NFIB,O00712
http://www.reactome.org/biopax/95/48887#ProteinReference3650,KDR,P35968
http://www.reactome.org/biopax/95/48887#ProteinReference3650,UniProt:P35968 KDR,P35968
http://www.reactome.org/biopax/95/48887#ProteinReference3650,FLK1,P35968
http://www.reactome.org/biopax/95/48887#ProteinReference3650,VEGFR2,P35968
http://www.reactome.org/biopax/95/48887#ProteinReference410,UniProt:P21281 ATP6V1B2,P21281
http://www.reactome.org/biopax/95/48887#ProteinReference410,ATP6B2,P21281
http://www.reactome.org/biopax/95/48887#ProteinReference410,VPP3,P21281
http://www.reactome.org/biopax/95/48887#ProteinReference410,ATP6V1B2,P21281
http://www.reactome.org/biopax/95/48887#ProteinReference9675,CDK13,Q14004
http://www.reactome.org/biopax/95/48887#ProteinReference9675,UniProt:Q14004 CDK13,Q14004
http://www.reactome.org/biopax/95/48887#ProteinReference9675,CHED,Q14004
http://www.reactome.org/biopax/95/48887#ProteinReference9675,CDC2L,Q14004
http://www.reactome.org/biopax/95/48887#ProteinReference9675,KIAA1791,Q14004
http://www.reactome.org/biopax/95/48887#ProteinReference9675,CDC2L5,Q14004
http://www.reactome.org/biopax/95/48887#ProteinReference10040,UniProt:Q9UJW8 ZNF180,Q9UJW8
http://www.reactome.org/biopax/95/48887#ProteinReference10040,ZNF180,Q9UJW8
http://www.reactome.org/biopax/95/48887#ProteinReference5364,CDH11,P55287
http://www.reactome.org/biopax/95/48887#ProteinReference5364,UniProt:P55287 CDH11,P55287
http://www.reactome.org/biopax/95/48887#ProteinReference6791,BDNF,P23560
http://www.reactome.org/biopax/95/48887#ProteinReference6791,UniProt:P23560 BDNF,P23560
http://www.reactome.org/biopax/95/48887#ProteinReference2738,GSTM5,P46439
http://www.reactome.org/biopax/95/48887#ProteinReference2738,UniProt:P46439 GSTM5,P46439
http://www.reactome.org/biopax/95/48887#ProteinReference10609,MBD4,O95243
http://www.reactome.org/biopax/95/48887#ProteinReference10609,UniProt:O95243 MBD4,O95243
http://www.reactome.org/biopax/95/48887#ProteinReference10609,MED1,O95243
http://www.reactome.org/biopax/95/48887#ProteinReference8058,TTF,Q15669
http://www.reactome.org/biopax/95/48887#ProteinReference8058,UniProt:Q15669 RHOH,Q15669
http://www.reactome.org/biopax/95/48887#ProteinReference8058,RHOH,Q15669
http://www.reactome.org/biopax/95/48887#ProteinReference8058,ARHH,Q15669
http://www.reactome.org/biopax/95/48887#ProteinReference10534,UniProt:Q7Z5W3 BCDIN3D,Q7Z5W3
http://www.reactome.org/biopax/95/48887#ProteinReference10534,BCDIN3D,Q7Z5W3
http://www.reactome.org/biopax/95/48887#ProteinReference3641,UniProt:P32942 ICAM3,P32942
http://www.reactome.org/biopax/95/48887#ProteinReference3641,ICAM3,P32942
http://www.reactome.org/biopax/95/48887#ProteinReference8596,TAFII43,Q7Z7C8
http://www.reactome.org/biopax/95/48887#ProteinReference8596,TBN,Q7Z7C8
http://www.reactome.org/biopax/95/48887#ProteinReference8596,UniProt:Q7Z7C8 TAF8,Q7Z7C8
http://www.reactome.org/biopax/95/48887#ProteinReference8596,TAF8,Q7Z7C8
http://www.reactome.org/biopax/95/48887#ProteinReference3615,NCL3,O15484
http://www.reactome.org/biopax/95/48887#ProteinReference3615,CAPN5,O15484
http://www.reactome.org/biopax/95/48887#ProteinReference3615,UniProt:O15484 CAPN5,O15484
http://www.reactome.org/biopax/95/48887#ProteinReference8526,JW3504,P37657
http://www.reactome.org/biopax/95/48887#ProteinReference8526,UniProt:P37657 bcsE,P37657
http://www.reactome.org/biopax/95/48887#ProteinReference8526,b3536,P37657
http://www.reactome.org/biopax/95/48887#ProteinReference8526,bcsE,P37657
http://www.reactome.org/biopax/95/48887#ProteinReference8526,yhjS,P37657
http://www.reactome.org/biopax/95/48887#ProteinReference42,UniProt:P20042 EIF2S2,P20042
http://www.reactome.org/biopax/95/48887#ProteinReference42,EIF2B,P20042
http://www.reactome.org/biopax/95/48887#ProteinReference42,EIF2S2,P20042
http://www.reactome.org/biopax/95/48887#ProteinReference3291,GITA,Q6YHU6
http://www.reactome.org/biopax/95/48887#ProteinReference3291,KIAA1767,Q6YHU6
http://www.reactome.org/biopax/95/48887#ProteinReference3291,UniProt:Q6YHU6 THADA,Q6YHU6
http://www.reactome.org/biopax/95/48887#ProteinReference3291,THADA,Q6YHU6
http://www.reactome.org/biopax/95/48887#ProteinReference7326,UniProt:Q14623 IHH,Q14623
http://www.reactome.org/biopax/95/48887#ProteinReference7326,IHH,Q14623
http://www.reactome.org/biopax/95/48887#ProteinReference11291,UniProt:P33991 MCM4,P33991
http://www.reactome.org/biopax/95/48887#ProteinReference11291,CDC21,P33991
http://www.reactome.org/biopax/95/48887#ProteinReference11291,MCM4,P33991
http://www.reactome.org/biopax/95/48887#ProteinReference723,UniProt:P54840 GYS2,P54840
http://www.reactome.org/biopax/95/48887#ProteinReference723,GYS2,P54840
http://www.reactome.org/biopax/95/48887#ProteinReference7342,UniProt:Q93097 WNT2B,Q93097
http://www.reactome.org/biopax/95/48887#ProteinReference7342,WNT2B,Q93097
http://www.reactome.org/biopax/95/48887#ProteinReference7342,WNT13,Q93097
http://www.reactome.org/biopax/95/48887#ProteinReference7970,UniProt:Q13576 IQGAP2,Q13576
http://www.reactome.org/biopax/95/48887#ProteinReference7970,IQGAP2,Q13576
http://www.reactome.org/biopax/95/48887#ProteinReference4193,UniProt:P18085 ARF4,P18085
