entityRef,entityRefName
reactome:ProteinReference528,UNC80
reactome:ProteinReference528,KIAA1843
reactome:ProteinReference1537,UniProt:Q9NZC3 GDE1
reactome:ProteinReference1537,MIR16
reactome:ProteinReference1537,GDE1
reactome:ProteinReference3585,TACE
reactome:ProteinReference3585,UniProt:P78536 ADAM17
reactome:ProteinReference3585,ADAM17
reactome:ProteinReference3585,CSVP
reactome:ProteinReference4326,UniProt:Q96FL9 GALNT14
reactome:ProteinReference4326,UNQ2434/PRO4994
reactome:ProteinReference4326,GALNT14
reactome:ProteinReference8606,UniProt:P04608 tat
reactome:ProteinReference8606,tat
reactome:ProteinReference2100,GLUR
reactome:ProteinReference2100,GRD1
reactome:ProteinReference2100,UniProt:P00390-2 GSR
reactome:ProteinReference2100,GSR
reactome:ProteinReference8029,UniProt:Q96KM6 ZNF512B
reactome:ProteinReference8029,ZNF512B
reactome:ProteinReference8029,KIAA1196
reactome:ProteinReference1570,PRKCN
reactome:ProteinReference1570,UniProt:O94806 PRKD3
reactome:ProteinReference1570,EPK2
reactome:ProteinReference1570,PRKD3
reactome:ProteinReference1128,UniProt:P35398 RORA
reactome:ProteinReference1128,RORA
reactome:ProteinReference1128,RZRA
reactome:ProteinReference1128,NR1F1
reactome:ProteinReference5104,TMEM132A
reactome:ProteinReference5104,HSPA5BP1
reactome:ProteinReference5104,UniProt:Q24JP5 TMEM132A
reactome:ProteinReference5104,KIAA1583
reactome:ProteinReference892,SIAT6
reactome:ProteinReference892,ST3GAL3
reactome:ProteinReference892,UniProt:Q11203 ST3GAL3
reactome:ProteinReference10875,UniProt:Q00056 HOXA4
reactome:ProteinReference10875,HOXA4
reactome:ProteinReference10875,HOX1D
reactome:ProteinReference12128,UniProt:P48788 TNNI2
reactome:ProteinReference12128,TNNI2
reactome:ProteinReference8374,PDZK2
reactome:ProteinReference8374,IKEPP
reactome:ProteinReference8374,NHERF4
reactome:ProteinReference8374,PDZD3
reactome:ProteinReference8374,DLNB27
reactome:ProteinReference8374,UniProt:Q86UT5 NHERF4
reactome:ProteinReference9789,UniProt:Q9NZH8 IL36G
reactome:ProteinReference9789,IL36G
reactome:ProteinReference9789,IL1H1
reactome:ProteinReference9789,IL1E
reactome:ProteinReference9789,IL1F9
reactome:ProteinReference9789,IL1RP2
reactome:ProteinReference9789,UNQ2456/PRO5737
reactome:ProteinReference3589,MS2
reactome:ProteinReference3589,UniProt:P78325 ADAM8
reactome:ProteinReference3589,ADAM8
reactome:ProteinReference4219,CGI-109
reactome:ProteinReference4219,UniProt:Q9Y3B3 TMED7
reactome:ProteinReference4219,TMED7
reactome:ProteinReference6103,CDKN1B
reactome:ProteinReference6103,p27
reactome:ProteinReference6103,KIP1
reactome:ProteinReference6103,UniProt:P46527 CDKN1B
reactome:ProteinReference2298,UniProt:Q5T2R2 PDSS1
reactome:ProteinReference2298,TPRT
reactome:ProteinReference2298,DPS1
reactome:ProteinReference2298,PDSS1
reactome:ProteinReference3769,UniProt:P51398 DAP3
reactome:ProteinReference3769,MRPS29
reactome:ProteinReference3769,DAP3
reactome:ProteinReference3580,MT5MMP
reactome:ProteinReference3580,UniProt:Q9Y5R2 MMP24
reactome:ProteinReference3580,MMP24
reactome:ProteinReference9159,ULF
reactome:ProteinReference9159,TRIP12
reactome:ProteinReference9159,KIAA0045
reactome:ProteinReference9159,UniProt:Q14669 TRIP12
reactome:ProteinReference7992,UniProt:O43516 WIPF1
reactome:ProteinReference7992,WIPF1
reactome:ProteinReference7992,WASPIP
reactome:ProteinReference7992,WIP
reactome:ProteinReference7179,UniProt:Q9Y5N1 HRH3
reactome:ProteinReference7179,HRH3
reactome:ProteinReference7179,GPCR97
reactome:ProteinReference11591,KIAA0964
reactome:ProteinReference11591,DLGAP4
reactome:ProteinReference11591,SAPAP4
reactome:ProteinReference11591,UniProt:Q9Y2H0 DLGAP4
reactome:ProteinReference11591,DAP4
reactome:ProteinReference1897,NDUFS2
reactome:ProteinReference1897,UniProt:O75306 NDUFS2
reactome:ProteinReference7499,ARHGEF39
reactome:ProteinReference7499,UniProt:Q8N4T4 ARHGEF39
reactome:ProteinReference7499,C9orf100
reactome:ProteinReference6284,RICTOR
reactome:ProteinReference6284,KIAA1999
reactome:ProteinReference6284,UniProt:Q6R327 RICTOR
reactome:ProteinReference9810,UniProt:P13725 OSM
reactome:ProteinReference9810,OSM
reactome:ProteinReference4563,TAFII30
reactome:ProteinReference4563,TAF10
reactome:ProteinReference4563,UniProt:Q12962 TAF10
reactome:ProteinReference4563,TAF2A
reactome:ProteinReference4563,TAF2H
reactome:ProteinReference2818,UniProt:Q15365 PCBP1
reactome:ProteinReference2818,PCBP1
reactome:ProteinReference1298,ACOT9
reactome:ProteinReference1298,CGI-16
reactome:ProteinReference1298,UniProt:Q9Y305 ACOT9
reactome:ProteinReference10543,UniProt:Q9BXT4 TDRD1
reactome:ProteinReference10543,TDRD1
reactome:ProteinReference5175,UniProt:P24592 IGFBP6
reactome:ProteinReference5175,IGFBP6
reactome:ProteinReference5175,IBP6
reactome:ProteinReference1152,PLIN2
reactome:ProteinReference1152,UniProt:Q99541 PLIN2
reactome:ProteinReference1152,ADFP
reactome:ProteinReference2039,ATP5A1
reactome:ProteinReference2039,UniProt:P25705 ATP5F1A
reactome:ProteinReference2039,ATP5AL2
reactome:ProteinReference2039,ATPM
reactome:ProteinReference2039,ATP5A
reactome:ProteinReference2039,ATP5F1A
reactome:ProteinReference997,FUT4
reactome:ProteinReference997,FCT3A
reactome:ProteinReference997,UniProt:P22083 FUT4
reactome:ProteinReference997,ELFT
reactome:ProteinReference3303,TRM5
reactome:ProteinReference3303,KIAA1393
reactome:ProteinReference3303,UniProt:Q32P41 TRMT5
reactome:ProteinReference3303,TRMT5
reactome:ProteinReference8088,RND3
reactome:ProteinReference8088,RHOE
reactome:ProteinReference8088,ARHE
reactome:ProteinReference8088,RHO8
reactome:ProteinReference8088,UniProt:P61587 RND3
reactome:ProteinReference1466,PGS1
reactome:ProteinReference1466,UniProt:Q32NB8 PGS1
reactome:ProteinReference3670,UniProt:Q5JPH6 EARS2
reactome:ProteinReference3670,EARS2
reactome:ProteinReference3670,KIAA1970
reactome:ProteinReference4214,SPTB2
reactome:ProteinReference4214,SPTBN1
reactome:ProteinReference4214,UniProt:Q01082 SPTBN1
reactome:ProteinReference3015,CSTF1
reactome:ProteinReference3015,UniProt:Q05048 CSTF1
reactome:ProteinReference1783,UniProt:Q14721 KCNB1
reactome:ProteinReference1783,KCNB1
reactome:ProteinReference11470,UniProt:Q8TCU5 GRIN3A
reactome:ProteinReference11470,KIAA1973
reactome:ProteinReference11470,GRIN3A
reactome:ProteinReference184,SLC25A26
reactome:ProteinReference184,SAMC
reactome:ProteinReference184,UniProt:Q70HW3 SLC25A26
reactome:ProteinReference8244,HBGFR
reactome:ProteinReference8244,FLG
reactome:ProteinReference8244,FGFR1
reactome:ProteinReference8244,FLT2
reactome:ProteinReference8244,UniProt:P11362 FGFR1
reactome:ProteinReference8244,FGFBR
reactome:ProteinReference8244,BFGFR
reactome:ProteinReference8244,CEK
reactome:ProteinReference6145,UniProt:Q13451 FKBP5
reactome:ProteinReference6145,AIG6
reactome:ProteinReference6145,FKBP51
reactome:ProteinReference6145,FKBP5
reactome:ProteinReference8297,UniProt:P30279 CCND2
reactome:ProteinReference8297,CCND2
reactome:ProteinReference8741,UL56
reactome:ProteinReference8741,UniProt:F5HC79 TRM1
reactome:ProteinReference8741,TRM1
reactome:ProteinReference10389,OMPHK1
reactome:ProteinReference10389,KIAA0537
reactome:ProteinReference10389,ARK5
reactome:ProteinReference10389,UniProt:O60285 NUAK1
reactome:ProteinReference10389,NUAK1
reactome:ProteinReference1394,PLA2G5
reactome:ProteinReference1394,UniProt:P39877 PLA2G5
reactome:ProteinReference9692,PKP1
reactome:ProteinReference9692,UniProt:Q13835 PKP1
reactome:ProteinReference8272,ETV6
reactome:ProteinReference8272,TEL1
reactome:ProteinReference8272,TEL
reactome:ProteinReference8272,UniProt:P41212 ETV6
reactome:ProteinReference2294,UniProt:P02753 RBP4
reactome:ProteinReference2294,PRO2222
reactome:ProteinReference2294,RBP4
reactome:ProteinReference3599,KLK7
reactome:ProteinReference3599,SCCE
reactome:ProteinReference3599,UniProt:P49862 KLK7
reactome:ProteinReference3599,PRSS6
reactome:ProteinReference6824,RTH258
reactome:ProteinReference6824,brolucizumab
reactome:ProteinReference6824,brolucizumab-dbll
reactome:ProteinReference6824,Beovu&reg;
reactome:ProteinReference6824,brolucizumab [Guide to Pharmacology:8713]
reactome:ProteinReference6824,ESBA-1008
reactome:ProteinReference6824,ESBA1008
reactome:ProteinReference860,MDU3
reactome:ProteinReference860,CD44
reactome:ProteinReference860,MIC4
reactome:ProteinReference860,MDU2
reactome:ProteinReference860,UniProt:P16070 CD44
reactome:ProteinReference860,LHR
reactome:ProteinReference1167,FITM2
reactome:ProteinReference1167,FIT2
reactome:ProteinReference1167,UniProt:Q8N6M3 FITM2
reactome:ProteinReference1167,C20orf142
reactome:ProteinReference8208,DUBA7
reactome:ProteinReference8208,UniProt:Q5VV17 OTUD1
reactome:ProteinReference8208,OTUD1
reactome:ProteinReference8208,OTDC1
reactome:ProteinReference8749,UniProt:F5HFA5 UL117
reactome:ProteinReference8749,UL117
reactome:ProteinReference721,UniProt:P46976 GYG1
reactome:ProteinReference721,GYG1
reactome:ProteinReference721,GYG
reactome:ProteinReference9754,VP3
reactome:ProteinReference9754,UniProt:B1NKT1 VP3
reactome:ProteinReference9754,No name
reactome:ProteinReference10754,BBS4
reactome:ProteinReference10754,UniProt:Q96RK4 BBS4
reactome:ProteinReference2953,KIAA0560
reactome:ProteinReference2953,AQR
reactome:ProteinReference2953,UniProt:O60306 AQR
reactome:ProteinReference9440,UniProt:O15318 POLR3G
reactome:ProteinReference9440,POLR3G
reactome:ProteinReference6485,HIP1
reactome:ProteinReference6485,UniProt:O00291 HIP1
reactome:ProteinReference1082,LACS2
reactome:ProteinReference1082,FACL1
reactome:ProteinReference1082,UniProt:P33121 ACSL1
reactome:ProteinReference1082,LACS1
reactome:ProteinReference1082,ACSL1
reactome:ProteinReference1082,FACL2
reactome:ProteinReference1082,LACS
reactome:ProteinReference4653,AXIN
reactome:ProteinReference4653,UniProt:O15169 AXIN1
reactome:ProteinReference4653,AXIN1
reactome:ProteinReference9559,RNS6
reactome:ProteinReference9559,RNASE6
reactome:ProteinReference9559,UniProt:Q93091 RNASE6
reactome:ProteinReference10069,ZNF221
reactome:ProteinReference10069,UniProt:Q9UK13 ZNF221
reactome:ProteinReference7980,ABLL
reactome:ProteinReference7980,ARG
reactome:ProteinReference7980,UniProt:P42684 ABL2
reactome:ProteinReference7980,ABL2
reactome:ProteinReference9917,DAPK1
reactome:ProteinReference9917,DAPK
reactome:ProteinReference9917,UniProt:P53355 DAPK1
reactome:ProteinReference6870,LAP2
reactome:ProteinReference6870,ERBIN
reactome:ProteinReference6870,KIAA1225
reactome:ProteinReference6870,UniProt:Q96RT1 ERBIN
reactome:ProteinReference6870,ERBB2IP
reactome:ProteinReference3033,UniProt:Q86U42 PABPN1
reactome:ProteinReference3033,PAB2
reactome:ProteinReference3033,PABP2
reactome:ProteinReference3033,PABPN1
reactome:ProteinReference7037,INP10
reactome:ProteinReference7037,CXCL10
reactome:ProteinReference7037,UniProt:P02778 CXCL10
reactome:ProteinReference7037,SCYB10
reactome:ProteinReference7738,EEPD1
reactome:ProteinReference7738,UniProt:Q7L9B9 EEPD1
reactome:ProteinReference7738,KIAA1706
reactome:ProteinReference5842,UniProt:Q5NV84 IGLV2-11
reactome:ProteinReference5842,V1-3
reactome:ProteinReference5842,IGLV2-11
reactome:ProteinReference7106,UniProt:P10082 PYY
reactome:ProteinReference7106,PYY
reactome:ProteinReference10953,EPHT3
reactome:ProteinReference10953,TYRO5
reactome:ProteinReference10953,HEK5
reactome:ProteinReference10953,DRT
reactome:ProteinReference10953,UniProt:P29323 EPHB2
reactome:ProteinReference10953,ERK
reactome:ProteinReference10953,EPTH3
reactome:ProteinReference10953,EPHB2
reactome:ProteinReference9258,RAET1I
reactome:ProteinReference9258,UniProt:Q9BZM6 ULBP1
reactome:ProteinReference9258,ULBP1
reactome:ProteinReference9258,N2DL1
reactome:ProteinReference6542,TRAMM
reactome:ProteinReference6542,TTC15
reactome:ProteinReference6542,TRAPPC12
reactome:ProteinReference6542,UniProt:Q8WVT3 TRAPPC12
reactome:ProteinReference6542,CGI-87
reactome:ProteinReference6218,FP977
reactome:ProteinReference6218,WDR59
reactome:ProteinReference6218,UniProt:Q6PJI9 WDR59
reactome:ProteinReference6218,KIAA1923
reactome:ProteinReference2244,PARP8
reactome:ProteinReference2244,UniProt:Q8N3A8 PARP8
reactome:ProteinReference6479,SH3PXD3B
reactome:ProteinReference6479,SNX18
reactome:ProteinReference6479,UniProt:Q96RF0 SNX18
reactome:ProteinReference10052,ZNF208
reactome:ProteinReference10052,UniProt:O43345 ZNF208
reactome:ProteinReference10052,ZNF91L
reactome:ProteinReference6937,SARA
reactome:ProteinReference6937,MADHIP
reactome:ProteinReference6937,UniProt:O95405-1 ZFYVE9
reactome:ProteinReference6937,ZFYVE9
reactome:ProteinReference6937,SMADIP
reactome:ProteinReference990,RHD
reactome:ProteinReference990,UniProt:Q02161 RHD
reactome:ProteinReference4757,PEX2
reactome:ProteinReference4757,PMP35
reactome:ProteinReference4757,UniProt:P28328 PEX2
reactome:ProteinReference4757,RNF72
reactome:ProteinReference4757,PMP3
reactome:ProteinReference4757,PXMP3
reactome:ProteinReference4757,PAF1
reactome:ProteinReference3689,EIF3S2
reactome:ProteinReference3689,EIF3I
reactome:ProteinReference3689,TRIP1
reactome:ProteinReference3689,UniProt:Q13347 EIF3I
reactome:ProteinReference5343,C19orf15
reactome:ProteinReference5343,CATSPERG
reactome:ProteinReference5343,UniProt:Q6ZRH7 CATSPERG
reactome:ProteinReference9040,UniProt:Q14865 ARID5B
reactome:ProteinReference9040,MRF2
reactome:ProteinReference9040,DESRT
reactome:ProteinReference9040,ARID5B
reactome:ProteinReference3715,SEC61B
reactome:ProteinReference3715,UniProt:P60468 SEC61B
reactome:ProteinReference5018,UniProt:Q9H0W5 CCDC8
reactome:ProteinReference5018,CCDC8
reactome:ProteinReference922,NGC
reactome:ProteinReference922,CALEB
reactome:ProteinReference922,UniProt:O95196 CSPG5
reactome:ProteinReference922,CSPG5
reactome:ProteinReference6839,WASF3
reactome:ProteinReference6839,UniProt:Q9UPY6 WASF3
reactome:ProteinReference6839,KIAA0900
reactome:ProteinReference6839,SCAR3
reactome:ProteinReference6839,WAVE3
reactome:ProteinReference7198,TAR5
reactome:ProteinReference7198,TAAR8
reactome:ProteinReference7198,GPR102
reactome:ProteinReference7198,TRAR5
reactome:ProteinReference7198,TA5
reactome:ProteinReference7198,UniProt:Q969N4 TAAR8
reactome:ProteinReference4536,DEN1
reactome:ProteinReference4536,SENP8
reactome:ProteinReference4536,FKSG8
reactome:ProteinReference4536,NEDP1
reactome:ProteinReference4536,UniProt:Q96LD8 SENP8
reactome:ProteinReference4536,PRSC2
reactome:ProteinReference12027,OR8U3
reactome:ProteinReference12027,OR5R1
reactome:ProteinReference12027,UniProt:Q8NH85 OR8U3
reactome:ProteinReference12027,OR5R1P
reactome:ProteinReference1816,SPR
reactome:ProteinReference1816,UniProt:P35270 SPR
reactome:ProteinReference5120,KIF5A
reactome:ProteinReference5120,NKHC1
reactome:ProteinReference5120,UniProt:Q12840 KIF5A
reactome:ProteinReference9608,DNAJC5
reactome:ProteinReference9608,UniProt:Q9H3Z4 DNAJC5
reactome:ProteinReference9608,CLN4
reactome:ProteinReference3559,CLG
reactome:ProteinReference3559,UniProt:P03956 MMP1
reactome:ProteinReference3559,MMP1
reactome:ProteinReference8172,TRAK1
reactome:ProteinReference8172,UniProt:Q9UPV9 TRAK1
reactome:ProteinReference8172,OIP106
reactome:ProteinReference8172,KIAA1042
reactome:ProteinReference5537,UniProt:O75343 GUCY1B2
reactome:ProteinReference5537,GUCY1B2
reactome:ProteinReference10724,UniProt:Q8NHV4 NEDD1
reactome:ProteinReference10724,NEDD1
reactome:ProteinReference7613,UniProt:Q9NYF0 DACT1
reactome:ProteinReference7613,DACT1
reactome:ProteinReference7613,DPR1
reactome:ProteinReference7613,HNG3
reactome:ProteinReference8577,BAF
reactome:ProteinReference8577,UniProt:O75531 BANF1
reactome:ProteinReference8577,BCRG1
reactome:ProteinReference8577,BANF1
reactome:ProteinReference10462,UniProt:O14793 MSTN
reactome:ProteinReference10462,MSTN
reactome:ProteinReference10462,GDF8
reactome:ProteinReference1639,HMGCR
reactome:ProteinReference1639,UniProt:P04035-2 HMGCR
reactome:ProteinReference5021,COPS4
reactome:ProteinReference5021,UniProt:Q9BT78 COPS4
reactome:ProteinReference5021,CSN4
reactome:ProteinReference2140,KIAA1258
reactome:ProteinReference2140,GDA
reactome:ProteinReference2140,UniProt:Q9Y2T3 GDA
reactome:ProteinReference12087,UniProt:O14926 FSCN2
reactome:ProteinReference12087,FSCN2
reactome:ProteinReference9923,P63
reactome:ProteinReference9923,P73L
reactome:ProteinReference9923,KET
reactome:ProteinReference9923,UniProt:Q9H3D4 TP63
reactome:ProteinReference9923,P73H
reactome:ProteinReference9923,TP73L
reactome:ProteinReference9923,TP63
reactome:ProteinReference6247,NIF2
reactome:ProteinReference6247,OS4
reactome:ProteinReference6247,SCP2
reactome:ProteinReference6247,UniProt:O14595 CTDSP2
reactome:ProteinReference6247,CTDSP2
reactome:ProteinReference10301,ZNF729
reactome:ProteinReference10301,UniProt:A6NN14 ZNF729
reactome:ProteinReference9312,ML
reactome:ProteinReference9312,UniProt:Q9NZS2 KLRF1
reactome:ProteinReference9312,KLRF1
reactome:ProteinReference9312,CLEC5C
reactome:ProteinReference6204,GPX6
reactome:ProteinReference6204,GPX7
reactome:ProteinReference6204,UNQ469/PRO828
reactome:ProteinReference6204,UniProt:Q96SL4 GPX7
reactome:ProteinReference5085,UniProt:Q08431 MFGE8
reactome:ProteinReference5085,MFGE8
reactome:ProteinReference5769,PSG14
reactome:ProteinReference5769,UniProt:Q9UQ72 PSG11
reactome:ProteinReference5769,PSG13
reactome:ProteinReference5769,PSG11
reactome:ProteinReference8938,IKBB
reactome:ProteinReference8938,UniProt:Q15653 NFKBIB
reactome:ProteinReference8938,NFKBIB
reactome:ProteinReference8938,TRIP9
reactome:ProteinReference295,SCP
reactome:ProteinReference295,UniProt:Q9BRV3 SLC50A1
reactome:ProteinReference295,SLC50A1
reactome:ProteinReference295,RAG1AP1
reactome:ProteinReference11598,UniProt:O43166 SIPA1L1
reactome:ProteinReference11598,SIPA1L1
reactome:ProteinReference11598,E6TP1
reactome:ProteinReference11598,KIAA0440
reactome:ProteinReference1938,UniProt:Q9GZY4 COA1
reactome:ProteinReference1938,MITRAC15
reactome:ProteinReference1938,C7orf44
reactome:ProteinReference1938,COA1
reactome:ProteinReference8861,IL1R
reactome:ProteinReference8861,IL1R1
reactome:ProteinReference8861,UniProt:P14778 IL1R1
reactome:ProteinReference8861,IL1RT1
