entity,entityName
http://smpdb.ca/pathways/#Protein/4895,Cystinosin
http://smpdb.ca/pathways/#Protein/21291_Cytoplasm,Toll-like receptor 4
http://smpdb.ca/pathways/#Protein/5870,Glutathione synthetase
http://smpdb.ca/pathways/#Protein/15359_Cytosol,"Probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial"
http://smpdb.ca/pathways/#Protein/13546_Cytoplasm,Phosphatidylinositol 3-kinase catalytic subunit type 3
http://smpdb.ca/pathways/#Protein/9461_Cytoplasm,Vesicle-associated membrane protein 2
http://smpdb.ca/pathways/#Protein/1311_Cytoplasm,5-formyltetrahydrofolate cyclo-ligase
http://smpdb.ca/pathways/#Protein/17204_Cytosol,"Thymidine kinase, cytosolic"
http://smpdb.ca/pathways/#Protein/Generic123_Cytosol,3-Hydroxypimeloyl-[acp] methyl ester 
http://smpdb.ca/pathways/#Protein/6034_Cytosol,Nucleoside diphosphate kinase
http://smpdb.ca/pathways/#Protein/16352_Cytosol,Malic enzyme
http://smpdb.ca/pathways/#Protein/6580,"2,3-diketo-L-gulonate reductase"
http://smpdb.ca/pathways/#Protein/15432,Cytochrome P450 3A9
http://smpdb.ca/pathways/#Protein/6373_Inner_Membrane,Anaerobic dimethyl sulfoxide reductase chain A
http://smpdb.ca/pathways/#Protein/21723,Proteasome subunit beta type-2
http://smpdb.ca/pathways/#Protein/7799_Cytoplasm,"Alanine--tRNA ligase, cytoplasmic"
http://smpdb.ca/pathways/#Protein/6436,Mannonate dehydratase
http://smpdb.ca/pathways/#Protein/11133,"Gamma-aminobutyrate transaminase POP2, mitochondrial"
http://smpdb.ca/pathways/#Protein/17375_Cell_Membrane,Phosphatidylinositol 3-kinase regulatory subunit alpha
http://smpdb.ca/pathways/#Protein/13631_Cytoplasm,"ATP-dependent 6-phosphofructokinase, muscle type"
http://smpdb.ca/pathways/#Protein/17103_Cytosol,C-terminal-binding protein
http://smpdb.ca/pathways/#Protein/22024_Cytoplasm,Calcium/calmodulin-dependent protein kinase type II subunit alpha
http://smpdb.ca/pathways/#Protein/1045,Monocarboxylate transporter 1
http://smpdb.ca/pathways/#Protein/10699,Isocitrate lyase
http://smpdb.ca/pathways/#Protein/20352_Extracellular_Space,Plasma kallikrein
http://smpdb.ca/pathways/#Protein/20571_Cytoplasm,60S ribosomal protein L10
http://smpdb.ca/pathways/#Protein/8270_Cell_Membrane,Death domain-associated protein 6
http://smpdb.ca/pathways/#Protein/7441,7-cyano-7-deazaguanine synthase
http://smpdb.ca/pathways/#Protein/11486_Mitochondrial_Matrix,cPMP synthase
http://smpdb.ca/pathways/#Protein/192_Mitochondrial_Outer_Membrane,"Glycerol-3-phosphate dehydrogenase, mitochondrial"
http://smpdb.ca/pathways/#Protein/15767_Cytoplasm,PaNtothenate Kinase
http://smpdb.ca/pathways/#Protein/5740_Cytosol,78 kDa glucose-regulated protein
http://smpdb.ca/pathways/#Protein/11887,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
http://smpdb.ca/pathways/#Protein/19491_Cytoplasm,Bcl2-associated agonist of cell death
http://smpdb.ca/pathways/#Protein/15805_Cytoplasm,Uncharacterized protein
http://smpdb.ca/pathways/#Protein/17249_Cytosol,Sepiapterin reductase
http://smpdb.ca/pathways/#Protein/15157_Mitochondrial_Matrix,Uncharacterized protein B0303.3
http://smpdb.ca/pathways/#Protein/15851_Cytoplasm,Ornithine decarboxylase
http://smpdb.ca/pathways/#Protein/19339_Cytoplasm,Guanine nucleotide-binding protein G(s) subunit alpha isoforms short
http://smpdb.ca/pathways/#Protein/6043,Glycerol-3-phosphate acyltransferase
http://smpdb.ca/pathways/#Protein/16243_Cytosol,Phospholipase A(2)
http://smpdb.ca/pathways/#Protein/22869_Chloroplast,"Allene oxide synthase, chloroplastic"
http://smpdb.ca/pathways/#Protein/7399,Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
http://smpdb.ca/pathways/#Protein/21290_Cell_Membrane,Toll-like receptor 4
http://smpdb.ca/pathways/#Protein/1902,Equilibrative nucleoside transporter 1
http://smpdb.ca/pathways/#Protein/10316_Cytosol,Putative type II secretion system protein C
http://smpdb.ca/pathways/#Protein/7736,Unknown
http://smpdb.ca/pathways/#Protein/12065,Probable nicotinate-nucleotide adenylyltransferase
http://smpdb.ca/pathways/#Protein/2148,Sodium/glucose cotransporter 1
http://smpdb.ca/pathways/#Protein/19377_Nucleus,Cyclic AMP-responsive element-binding protein 1
http://smpdb.ca/pathways/#Protein/3_Cytosol,UMP-CMP kinase
http://smpdb.ca/pathways/#Protein/20158_Cytoplasm,60S acidic ribosomal protein P0
http://smpdb.ca/pathways/#Protein/6666,Histidyl-tRNA synthetase
http://smpdb.ca/pathways/#Protein/19491_Cytosol,Bcl2-associated agonist of cell death
http://smpdb.ca/pathways/#Protein/11090,"Malate dehydrogenase, cytoplasmic"
http://smpdb.ca/pathways/#Protein/17394_Cell_Membrane,Receptor tyrosine-protein kinase erbB-2
http://smpdb.ca/pathways/#Protein/13688_Cytoplasm,Cysteine sulfinic acid decarboxylase
http://smpdb.ca/pathways/#Protein/10687,Ribose-phosphate pyrophosphokinase 5
http://smpdb.ca/pathways/#Protein/7758_Extracellular_Space,Unknown
http://smpdb.ca/pathways/#Protein/20611_Cytoplasm,60S ribosomal protein L26
http://smpdb.ca/pathways/#Protein/1203_Nucleus,Ribosomal protein S6 kinase alpha-1
http://smpdb.ca/pathways/#Protein/200_Cytosol,Retinal dehydrogenase 2
http://smpdb.ca/pathways/#Protein/2116_Cytoplasm,Histamine H1 receptor
http://smpdb.ca/pathways/#Protein/20022_Membrane,Caspase-2
http://smpdb.ca/pathways/#Protein/11606,glycerol 3-phosphate transporter
http://smpdb.ca/pathways/#Protein/19639_Cytosol,Dual specificity mitogen-activated protein kinase kinase 1
http://smpdb.ca/pathways/#Protein/21289_Cytoplasm,Toll-like receptor 4
http://smpdb.ca/pathways/#Protein/11110_Cytoplasm,"Aspartate aminotransferase, cytoplasmic isozyme 2"
http://smpdb.ca/pathways/#Protein/16674_Cytosol,RH50433p
http://smpdb.ca/pathways/#Protein/16455_Peroxisome,Diacylglycerol O-acyltransferase 1
http://smpdb.ca/pathways/#Protein/17497_Cytosol,Protein O-mannosyl-transferase 2
http://smpdb.ca/pathways/#Protein/5479_Mitochondrial_Matrix,Mitochondrial pyruvate carrier 1
http://smpdb.ca/pathways/#Protein/4079,Nicotinamide phosphoribosyltransferase
http://smpdb.ca/pathways/#Protein/14001_Mitochondrial_Matrix,"Ornithine aminotransferase, mitochondrial"
http://smpdb.ca/pathways/#Protein/17305,Sodium/glucose cotransporter 1
http://smpdb.ca/pathways/#Protein/7334,Glycerol uptake facilitator protein
http://smpdb.ca/pathways/#Protein/20000_Nucleus,Mitogen-activated protein kinase 3
http://smpdb.ca/pathways/#Protein/16275_Mitochondrial_Matrix,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
http://smpdb.ca/pathways/#Protein/17162_Cytosol,Deoxyribose-phosphate aldolase
http://smpdb.ca/pathways/#Protein/19500_Cell_Membrane,RAC-alpha serine/threonine-protein kinase
http://smpdb.ca/pathways/#Protein/10992,"Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase"
http://smpdb.ca/pathways/#Protein/913,Prostaglandin G/H synthase 2
http://smpdb.ca/pathways/#Protein/5724,Disks large homolog 1
http://smpdb.ca/pathways/#Protein/11065,"Carbamoyl-phosphate synthase large chain, chloroplastic"
http://smpdb.ca/pathways/#Protein/Generic350_Cytoplasm,Gαi/o
http://smpdb.ca/pathways/#Protein/15005_Lysosome,Isoaspartyl peptidase/L-asparaginase
http://smpdb.ca/pathways/#Protein/9664_Cytosol,"Plastidial pyruvate kinase 4, chloroplastic"
http://smpdb.ca/pathways/#Protein/1455_Cytosol,Cytochrome P450 2A6
http://smpdb.ca/pathways/#Protein/805_Cytosol,"Malate dehydrogenase, cytoplasmic"
http://smpdb.ca/pathways/#Protein/6356,Prolyl-tRNA synthetase
http://smpdb.ca/pathways/#Protein/19403_Cytosol,Dual specificity mitogen-activated protein kinase kinase 2
http://smpdb.ca/pathways/#Protein/21729_Cytoplasm,Proteasome subunit beta type-3
http://smpdb.ca/pathways/#Protein/15151_Mitochondrial_Inner_Membrane,BcDNA.GH12558
http://smpdb.ca/pathways/#Protein/284_Cytosol,"Sucrase-isomaltase, intestinal"
http://smpdb.ca/pathways/#Protein/16635_Endoplasmic_Reticulum_Membrane,"Steroid 17-alpha-hydroxylase/17,20 lyase"
http://smpdb.ca/pathways/#Protein/16642_Mitochondrion,"Cholesterol side-chain cleavage enzyme, mitochondrial"
http://smpdb.ca/pathways/#Protein/11162_Chloroplast,"Acetolactate synthase, chloroplastic"
http://smpdb.ca/pathways/#Protein/11495_Chloroplast,neoxanthin synthase
http://smpdb.ca/pathways/#Protein/16732_Cytoplasm,Inosine-5'-monophosphate dehydrogenase 1
http://smpdb.ca/pathways/#Protein/22721,Cytochrome b-c1 complex subunit 10
http://smpdb.ca/pathways/#Protein/6234_Cytosol,Succinyl-diaminopimelate desuccinylase
http://smpdb.ca/pathways/#Protein/14873_Mitochondrion,"Probable isocitrate dehydrogenase [NAD] subunit beta, mitochondrial"
http://smpdb.ca/pathways/#Protein/20748,Gastrin/cholecystokinin type B receptor
http://smpdb.ca/pathways/#Protein/20771_Cytoplasm,Receptor of activated protein C kinase 1
http://smpdb.ca/pathways/#Protein/2909,Feline leukemia virus subgroup C receptor-related protein 2
http://smpdb.ca/pathways/#Protein/1676_Cytosol,Lecithin retinol acyltransferase
http://smpdb.ca/pathways/#Protein/7350_Inner_Membrane,High-affinity branched-chain amino acid transport ATP-binding protein livG
http://smpdb.ca/pathways/#Protein/14661_Cell_Membrane,Monocyte differentiation antigen CD14
http://smpdb.ca/pathways/#Protein/20321,Y+L amino acid transporter 1
http://smpdb.ca/pathways/#Protein/1294_Cell_Membrane,Sodium/potassium-transporting ATPase subunit alpha-1
http://smpdb.ca/pathways/#Protein/2628_Peroxisome,Peroxisomal NADH pyrophosphatase NUDT12
http://smpdb.ca/pathways/#Protein/16908_Cell_Membrane,Phosphatidylinositide phosphatase SAC1
http://smpdb.ca/pathways/#Protein/16486_Cytosol,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial"
http://smpdb.ca/pathways/#Protein/3351,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4
http://smpdb.ca/pathways/#Protein/13682_Mitochondrion,"Succinate-semialdehyde dehydrogenase, mitochondrial"
http://smpdb.ca/pathways/#Protein/16207_Cell_Membrane,Putative 1-acyl-sn-glycerol-3-phosphate acyltransferase acl-2
http://smpdb.ca/pathways/#Protein/174,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial"
http://smpdb.ca/pathways/#Protein/1852_Endoplasmic_Reticulum,Vitamin K epoxide reductase complex subunit 1
http://smpdb.ca/pathways/#Protein/861,ADP-ribosyl cyclase 1
http://smpdb.ca/pathways/#Protein/33_Cytosol,Fatty acid synthase
http://smpdb.ca/pathways/#Protein/16235_Cell_Membrane,Group XV phospholipase A2
http://smpdb.ca/pathways/#Protein/Generic121,"2,3,4-saturated fatty acyl-[acp] "
http://smpdb.ca/pathways/#Protein/10986,"Alpha-1,3/1,6-mannosyltransferase ALG2"
http://smpdb.ca/pathways/#Protein/16008_Cytoplasm,Amidohydrolase domain-containing 1
http://smpdb.ca/pathways/#Protein/6229,Class B acid phosphatase
http://smpdb.ca/pathways/#Protein/5695_Extracellular_Space,Coagulation factor XIII B chain
http://smpdb.ca/pathways/#Protein/19545,Prostaglandin D2 receptor
http://smpdb.ca/pathways/#Protein/21539_Cytoplasm,Tyrosine-protein phosphatase non-receptor type 13
http://smpdb.ca/pathways/#Protein/17439_Cytosol,CG1942
http://smpdb.ca/pathways/#Protein/14653_Cell_Membrane,Complement component C6
http://smpdb.ca/pathways/#Protein/12129,Phosphoribosylaminoimidazole-succinocarboxamide synthase
http://smpdb.ca/pathways/#Protein/19981_Cytoplasm,Forkhead box protein O1
http://smpdb.ca/pathways/#Protein/1749,Inhibitor of nuclear factor kappa-B kinase subunit alpha
http://smpdb.ca/pathways/#Protein/7799_Mitochondrial_Matrix,"Alanine--tRNA ligase, cytoplasmic"
http://smpdb.ca/pathways/#Protein/15226_Cytoplasm,N-acylglucosamine 2-epimerase
http://smpdb.ca/pathways/#Protein/16997_Lysosome,Beta-glucuronidase
http://smpdb.ca/pathways/#Protein/16337_Extracellular_Space,Lipoprotein lipase
http://smpdb.ca/pathways/#Protein/14640_Cytoplasm,Glutamine--tRNA ligase
http://smpdb.ca/pathways/#Protein/15282_Mitochondrion,Hydroxyproline dehydrogenase
http://smpdb.ca/pathways/#Protein/16664_Cell_Membrane,Ectonucleoside triphosphate diphosphohydrolase 8
http://smpdb.ca/pathways/#Protein/15549_Mitochondrion,Palmitoyl-protein thioesterase 1
http://smpdb.ca/pathways/#Protein/7232,Probable L-ascorbate-6-phosphate lactonase ulaG
http://smpdb.ca/pathways/#Protein/19696_Cytoplasm,Ribosomal protein S6 kinase beta-1
http://smpdb.ca/pathways/#Protein/20741_Cell_Membrane,Gastrin
http://smpdb.ca/pathways/#Protein/1132_Cytoplasm,Ketohexokinase
http://smpdb.ca/pathways/#Protein/21244_Cell_Membrane,Pro-epidermal growth factor
http://smpdb.ca/pathways/#Protein/16564_Cytoplasm,Bile acid-CoA:amino acid N-acyltransferase
http://smpdb.ca/pathways/#Protein/16470_Mitochondrial_Matrix,2-oxoisovalerate dehydrogenase subunit alpha
http://smpdb.ca/pathways/#Protein/19550,Prostacyclin receptor
http://smpdb.ca/pathways/#Protein/11182_Chloroplast,"Bifunctional aspartokinase/homoserine dehydrogenase 1, chloroplastic"
http://smpdb.ca/pathways/#Protein/16596_Cytosol,"Tryptophan 2,3-dioxygenase"
http://smpdb.ca/pathways/#Protein/21014_Cytoplasm,Tyrosine-protein kinase JAK2
http://smpdb.ca/pathways/#Protein/20125_Cytoplasm,60S ribosomal protein L13
http://smpdb.ca/pathways/#Protein/7193,Lipopolysaccharide biosynthesis protein rffC
http://smpdb.ca/pathways/#Protein/17503_Cytosol,Endoplasmic reticulum resident protein 29
http://smpdb.ca/pathways/#Protein/13664_Endoplasmic_Reticulum,Inactive hydroxysteroid dehydrogenase-like protein 1
http://smpdb.ca/pathways/#Protein/16074_Cytoplasm,Arachidonate 5-lipoxygenase
http://smpdb.ca/pathways/#Protein/16231_Cytoplasm,Acyl-protein thioesterase 1
http://smpdb.ca/pathways/#Protein/5958,Phosphoribosylaminoimidazole carboxylase ATPase subunit
http://smpdb.ca/pathways/#Protein/7174,Glycolate permease glcA
http://smpdb.ca/pathways/#Protein/20551_Cytoplasm,60S ribosomal protein L5
http://smpdb.ca/pathways/#Protein/17722_Cytoplasm,"Pro-neuregulin-2, membrane-bound isoform"
http://smpdb.ca/pathways/#Protein/20562_Cytosol,"Troponin I, slow skeletal muscle"
http://smpdb.ca/pathways/#Protein/7725_Mitochondrion,Unknown
http://smpdb.ca/pathways/#Protein/21761_Cytoplasm,26S proteasome regulatory subunit 6A
http://smpdb.ca/pathways/#Protein/11449_Cytoplasm,Insulin receptor substrate 4
http://smpdb.ca/pathways/#Protein/6177,Phosphatidate cytidylyltransferase
http://smpdb.ca/pathways/#Protein/686_Lysosome,Alpha-galactosidase A
http://smpdb.ca/pathways/#Protein/Generic172,crotonyl-[acp] 
http://smpdb.ca/pathways/#Protein/7935_Cytoplasm,Proteasome subunit alpha type-5
http://smpdb.ca/pathways/#Protein/14031_Cytoplasm,Cytosolic phospholipase A2 beta
http://smpdb.ca/pathways/#Protein/10588,Cys-Gly metallodipeptidase
http://smpdb.ca/pathways/#Protein/10380,ADP-L-glycero-D-mannoheptose-6-epimerase
http://smpdb.ca/pathways/#Protein/15007_Lysosome,Putative N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase
http://smpdb.ca/pathways/#Protein/20643_Cytosol,"Troponin T, fast skeletal muscle"
http://smpdb.ca/pathways/#Protein/11209_Chloroplast,"LL-diaminopimelate aminotransferase, chloroplastic"
http://smpdb.ca/pathways/#Protein/107_Cytosol,Ribonucleoside-diphosphate reductase subunit M2
http://smpdb.ca/pathways/#Protein/11933_Inner_Membrane,NADH-quinone oxidoreductase subunit I
http://smpdb.ca/pathways/#Protein/2063,5-hydroxytryptamine receptor 6
http://smpdb.ca/pathways/#Protein/6255,1-phosphofructokinase
http://smpdb.ca/pathways/#Protein/15542_Mitochondrial_Matrix,3-hydroxyacyl-CoA dehydrogenase type-2
http://smpdb.ca/pathways/#Protein/13812_Mitochondrion,"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial"
http://smpdb.ca/pathways/#Protein/280_Cytosol,Carbohydrate sulfotransferase 11
http://smpdb.ca/pathways/#Protein/14914_Mitochondrial_Inner_Membrane,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial"
http://smpdb.ca/pathways/#Protein/10923,"ditrans,polycis-polyprenyl diphosphate synthase RER2"
http://smpdb.ca/pathways/#Protein/55_Cell_Membrane,Group XV phospholipase A2
http://smpdb.ca/pathways/#Protein/8749_Cytoplasm,Elongator complex protein 1
http://smpdb.ca/pathways/#Protein/22654_Mitochondrion,"Lipoyl synthase, mitochondrial"
http://smpdb.ca/pathways/#Protein/12054,Ureidoglycolate lyase
http://smpdb.ca/pathways/#Protein/20549_Cytoplasm,60S ribosomal protein L4
http://smpdb.ca/pathways/#Protein/20769,Somatostatin
http://smpdb.ca/pathways/#Protein/19379_Nucleus,Cyclic AMP-responsive element-binding protein 1
http://smpdb.ca/pathways/#Protein/10961,Inositol polyphosphate multikinase
http://smpdb.ca/pathways/#Protein/22354_Cytoplasm,Interleukin-1 beta
http://smpdb.ca/pathways/#Protein/17068_Golgi_apparatus,"Beta-1,4-galactosyltransferase 3"
http://smpdb.ca/pathways/#Protein/1193_Cell_Membrane,Vascular endothelial growth factor receptor 2
http://smpdb.ca/pathways/#Protein/6209,Delta-aminolevulinic acid dehydratase
http://smpdb.ca/pathways/#Protein/20765,Somatostatin
http://smpdb.ca/pathways/#Protein/14632_Mitochondrial_Matrix,"Aspartate aminotransferase, cytoplasmic"
http://smpdb.ca/pathways/#Protein/20654_Cytoplasm,60S ribosomal protein L39
http://smpdb.ca/pathways/#Protein/17384_Cell_Membrane,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha
http://smpdb.ca/pathways/#Protein/Generic168,cis-vaccen-2-enoyl-[acp] 
http://smpdb.ca/pathways/#Protein/19820_Extracellular_Space,Beta-nerve growth factor
http://smpdb.ca/pathways/#Protein/11548_Endoplasmic_Reticulum_Membrane,squalene monooxygenase 1
http://smpdb.ca/pathways/#Protein/209,Hexokinase-1
http://smpdb.ca/pathways/#Protein/15803_Cytoplasm,"Hydroxyacylglutathione hydrolase, mitochondrial"
http://smpdb.ca/pathways/#Protein/15001_Cytosol,CAD protein
http://smpdb.ca/pathways/#Protein/4295,Sodium channel protein type 5 subunit alpha
http://smpdb.ca/pathways/#Protein/15134_Endoplasmic_Reticulum,"CG6870, isoform A"
http://smpdb.ca/pathways/#Protein/15263_Mitochondrial_Matrix,Aminomethyltransferase
http://smpdb.ca/pathways/#Protein/2004,Aquaporin-3
http://smpdb.ca/pathways/#Protein/10857_Mitochondrion,Unknown
http://smpdb.ca/pathways/#Protein/Generic203_chloroplast,(3R)-3-hydroxyacyl-[acyl-carrier protein] 
http://smpdb.ca/pathways/#Protein/2055,Follicle-stimulating hormone receptor
http://smpdb.ca/pathways/#Protein/11528_Cytosol,inositol polyphosphate multiple-kinase 2-alpha
http://smpdb.ca/pathways/#Protein/2620_Cytosol,Glycerophosphodiester phosphodiesterase 1
http://smpdb.ca/pathways/#Protein/16288_Endoplasmic_Reticulum,Choline-phosphate cytidylyltransferase A
http://smpdb.ca/pathways/#Protein/973,Cytochrome P450 2C9
http://smpdb.ca/pathways/#Protein/5856,Glycyl-tRNA synthetase alpha subunit
http://smpdb.ca/pathways/#Protein/398_Cytosol,Phenylethanolamine N-methyltransferase
http://smpdb.ca/pathways/#Protein/14690_Cytoplasm,Dual specificity mitogen-activated protein kinase kinase 4
http://smpdb.ca/pathways/#Protein/21969_Cytoplasm,"Pro-neuregulin-2, membrane-bound isoform"
http://smpdb.ca/pathways/#Protein/9969_Cytoplasm,Unknown
http://smpdb.ca/pathways/#Protein/2720_Membrane,Voltage-dependent L-type calcium channel subunit beta-1
http://smpdb.ca/pathways/#Protein/14649,Complement C5a
http://smpdb.ca/pathways/#Protein/22376_Cell_Membrane,Tumor necrosis factor receptor superfamily member 11B
http://smpdb.ca/pathways/#Protein/13737_Cytosol,"Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein"
