entityRef,entityRefID
http://smpdb.ca/pathways/#CompoundReference/PW_C057920,CHEBI:47899
http://smpdb.ca/pathways/#CompoundReference/PW_C000149,1071-23-4
http://smpdb.ca/pathways/#CompoundReference/PW_C000149,C00346
http://smpdb.ca/pathways/#CompoundReference/PW_C000149,HMDB0000224
http://smpdb.ca/pathways/#CompoundReference/PW_C000149,1015
http://smpdb.ca/pathways/#CompoundReference/PW_C000149,990
http://smpdb.ca/pathways/#CompoundReference/PW_C000149,CHEBI:17553
http://smpdb.ca/pathways/#CompoundReference/PW_C000149,PHOSPHORYL-ETHANOLAMINE
http://smpdb.ca/pathways/#CompoundReference/PW_C041560,25244287
http://smpdb.ca/pathways/#CompoundReference/PW_C002662,HMDB0006211
http://smpdb.ca/pathways/#CompoundReference/PW_C002662,C04640
http://smpdb.ca/pathways/#CompoundReference/PW_C002662,17216355
http://smpdb.ca/pathways/#CompoundReference/PW_C002662,5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE
http://smpdb.ca/pathways/#CompoundReference/PW_C002662,CHEBI:18413
http://smpdb.ca/pathways/#CompoundReference/PW_C002662,22833657
http://smpdb.ca/pathways/#CompoundReference/PW_C002662,6157-85-3
http://smpdb.ca/pathways/#CompoundReference/PW_C104583,444493
http://smpdb.ca/pathways/#CompoundReference/PW_C000210,CHEBI:15760
http://smpdb.ca/pathways/#CompoundReference/PW_C000210,HMDB0000306
http://smpdb.ca/pathways/#CompoundReference/PW_C000210,51-67-2
http://smpdb.ca/pathways/#CompoundReference/PW_C000210,5610
http://smpdb.ca/pathways/#CompoundReference/PW_C000210,5408
http://smpdb.ca/pathways/#CompoundReference/PW_C000210,CPD-7650
http://smpdb.ca/pathways/#CompoundReference/PW_C000210,C00483
http://smpdb.ca/pathways/#CompoundReference/PW_C040975,CHEBI:52742
http://smpdb.ca/pathways/#CompoundReference/PW_C040532,HMDB0060389
http://smpdb.ca/pathways/#CompoundReference/PW_C040532,C16595
http://smpdb.ca/pathways/#CompoundReference/PW_C040532,19250427
http://smpdb.ca/pathways/#CompoundReference/PW_C040532,21350392
http://smpdb.ca/pathways/#CompoundReference/PW_C009539,HMDB0015252
http://smpdb.ca/pathways/#CompoundReference/PW_C009539,CHEBI:31654
http://smpdb.ca/pathways/#CompoundReference/PW_C009539,21187-98-4
http://smpdb.ca/pathways/#CompoundReference/PW_C009539,3356
http://smpdb.ca/pathways/#CompoundReference/PW_C009539,3475
http://smpdb.ca/pathways/#CompoundReference/PW_C007709,26332075
http://smpdb.ca/pathways/#CompoundReference/PW_C007709,CHEBI:61001
http://smpdb.ca/pathways/#CompoundReference/PW_C007709,CPD0-1063
http://smpdb.ca/pathways/#CompoundReference/PW_C007709,C16699
http://smpdb.ca/pathways/#CompoundReference/PW_C007709,HMDB0012152
http://smpdb.ca/pathways/#CompoundReference/PW_C007709,24892815
http://smpdb.ca/pathways/#GenericCompoundReference/303,C03161
http://smpdb.ca/pathways/#CompoundReference/PW_C044527,
http://smpdb.ca/pathways/#CompoundReference/PW_C000701,10477914
http://smpdb.ca/pathways/#CompoundReference/PW_C000701,C01694
http://smpdb.ca/pathways/#CompoundReference/PW_C000701,57-87-4
http://smpdb.ca/pathways/#CompoundReference/PW_C000701,21775588
http://smpdb.ca/pathways/#CompoundReference/PW_C000701,HMDB0000878
http://smpdb.ca/pathways/#CompoundReference/PW_C000701,CHEBI:16933
http://smpdb.ca/pathways/#CompoundReference/PW_C000701,ERGOSTEROL
http://smpdb.ca/pathways/#CompoundReference/PW_C007986,C17336
http://smpdb.ca/pathways/#CompoundReference/PW_C007986,HMDB0012459
http://smpdb.ca/pathways/#CompoundReference/PW_C007986,4675-38-1
http://smpdb.ca/pathways/#CompoundReference/PW_C007986,53481412
http://smpdb.ca/pathways/#CompoundReference/PW_C000274,HMDB0000375
http://smpdb.ca/pathways/#CompoundReference/PW_C000274,89
http://smpdb.ca/pathways/#CompoundReference/PW_C000274,91
http://smpdb.ca/pathways/#CompoundReference/PW_C000274,621-54-5
http://smpdb.ca/pathways/#CompoundReference/PW_C000274,CHEBI:1427
http://smpdb.ca/pathways/#CompoundReference/PW_C000274,C11457
http://smpdb.ca/pathways/#CompoundReference/PW_C000352,R--ALLANTOIN
http://smpdb.ca/pathways/#CompoundReference/PW_C000352,CHEBI:15676
http://smpdb.ca/pathways/#CompoundReference/PW_C000352,C01551
http://smpdb.ca/pathways/#CompoundReference/PW_C000352,199
http://smpdb.ca/pathways/#CompoundReference/PW_C000352,204
http://smpdb.ca/pathways/#CompoundReference/PW_C000352,97-59-6
http://smpdb.ca/pathways/#CompoundReference/PW_C000352,HMDB0000462
http://smpdb.ca/pathways/#CompoundReference/PW_C002941,CHEBI:62415
http://smpdb.ca/pathways/#CompoundReference/PW_C002941,389700
http://smpdb.ca/pathways/#CompoundReference/PW_C002941,C05983
http://smpdb.ca/pathways/#CompoundReference/PW_C002941,440863
http://smpdb.ca/pathways/#CompoundReference/PW_C002941,HMDB0006806
http://smpdb.ca/pathways/#CompoundReference/PW_C104762,CHEBI:3237
http://smpdb.ca/pathways/#CompoundReference/PW_C104762,C08578
http://smpdb.ca/pathways/#CompoundReference/PW_C104762,487-52-5
http://smpdb.ca/pathways/#CompoundReference/PW_C096774,4945-47-5
http://smpdb.ca/pathways/#CompoundReference/PW_C096774,65061
http://smpdb.ca/pathways/#CompoundReference/PW_C096774,CHEBI:135165
http://smpdb.ca/pathways/#CompoundReference/PW_C096774,HMDB0240245
http://smpdb.ca/pathways/#CompoundReference/PW_C096774,72075
http://smpdb.ca/pathways/#CompoundReference/PW_C001164,HMDB0001511
http://smpdb.ca/pathways/#CompoundReference/PW_C001164,C02305
http://smpdb.ca/pathways/#CompoundReference/PW_C001164,567
http://smpdb.ca/pathways/#CompoundReference/PW_C001164,CREATINE-P
http://smpdb.ca/pathways/#CompoundReference/PW_C001164,CHEBI:17287
http://smpdb.ca/pathways/#CompoundReference/PW_C001164,67-07-2
http://smpdb.ca/pathways/#CompoundReference/PW_C001164,587
http://smpdb.ca/pathways/#CompoundReference/PW_C104753,C19828
http://smpdb.ca/pathways/#CompoundReference/PW_C104753,135626295
http://smpdb.ca/pathways/#CompoundReference/PW_C000821,C00219
http://smpdb.ca/pathways/#CompoundReference/PW_C000821,ARACHIDONIC_ACID
http://smpdb.ca/pathways/#CompoundReference/PW_C000821,392692
http://smpdb.ca/pathways/#CompoundReference/PW_C000821,CHEBI:15843
http://smpdb.ca/pathways/#CompoundReference/PW_C000821,HMDB0001043
http://smpdb.ca/pathways/#CompoundReference/PW_C000821,506-32-1
http://smpdb.ca/pathways/#CompoundReference/PW_C000821,444899
http://smpdb.ca/pathways/#CompoundReference/PW_C001059,CHEBI:17997
http://smpdb.ca/pathways/#CompoundReference/PW_C001059,NITROGEN-OXIDE
http://smpdb.ca/pathways/#CompoundReference/PW_C001059,C00697
http://smpdb.ca/pathways/#CompoundReference/PW_C001059,947
http://smpdb.ca/pathways/#CompoundReference/PW_C001059,HMDB0001371
http://smpdb.ca/pathways/#CompoundReference/PW_C001059,7727-37-9
http://smpdb.ca/pathways/#CompoundReference/PW_C001059,922
http://smpdb.ca/pathways/#CompoundReference/PW_C009130,21864756
http://smpdb.ca/pathways/#CompoundReference/PW_C009130,C07406
http://smpdb.ca/pathways/#CompoundReference/PW_C009130,CHEBI:8497
http://smpdb.ca/pathways/#CompoundReference/PW_C009130,25137868
http://smpdb.ca/pathways/#CompoundReference/PW_C009130,HMDB0014785
http://smpdb.ca/pathways/#CompoundReference/PW_C009130,469-62-5
http://smpdb.ca/pathways/#CompoundReference/PW_C009646,2444
http://smpdb.ca/pathways/#CompoundReference/PW_C009646,CHEBI:59177
http://smpdb.ca/pathways/#CompoundReference/PW_C009646,118-23-0
http://smpdb.ca/pathways/#CompoundReference/PW_C009646,HMDB0015367
http://smpdb.ca/pathways/#CompoundReference/PW_C009646,2350
http://smpdb.ca/pathways/#CompoundReference/PW_C009524,HMDB0015234
http://smpdb.ca/pathways/#CompoundReference/PW_C009524,128470-16-6
http://smpdb.ca/pathways/#CompoundReference/PW_C009524,54785
http://smpdb.ca/pathways/#CompoundReference/PW_C009524,CHEBI:50580
http://smpdb.ca/pathways/#CompoundReference/PW_C009524,60789
http://smpdb.ca/pathways/#CompoundReference/PW_C096935,161336
http://smpdb.ca/pathways/#CompoundReference/PW_C096935,C03470
http://smpdb.ca/pathways/#CompoundReference/PW_C096935,20824-29-7
http://smpdb.ca/pathways/#CompoundReference/PW_C096935,141721
http://smpdb.ca/pathways/#CompoundReference/PW_C096935,STRICTOSIDINE
http://smpdb.ca/pathways/#CompoundReference/PW_C096935,CHEBI:17559
http://smpdb.ca/pathways/#CompoundReference/PW_C000531,HMDB0000674
http://smpdb.ca/pathways/#CompoundReference/PW_C000531,L-PHOSPHATIDATE
http://smpdb.ca/pathways/#CompoundReference/PW_C000531,C00416
http://smpdb.ca/pathways/#CompoundReference/PW_C000531,CHEBI:73246
http://smpdb.ca/pathways/#CompoundReference/PW_C000531,446066
http://smpdb.ca/pathways/#CompoundReference/PW_C000531,393518
http://smpdb.ca/pathways/#CompoundReference/PW_C000531,7091-44-3
http://smpdb.ca/pathways/#CompoundReference/PW_C000882,439905
http://smpdb.ca/pathways/#CompoundReference/PW_C000882,C03090
http://smpdb.ca/pathways/#CompoundReference/PW_C000882,HMDB0001128
http://smpdb.ca/pathways/#CompoundReference/PW_C000882,5-P-BETA-D-RIBOSYL-AMINE
http://smpdb.ca/pathways/#CompoundReference/PW_C000882,CHEBI:37737
http://smpdb.ca/pathways/#CompoundReference/PW_C000882,388939
http://smpdb.ca/pathways/#CompoundReference/PW_C000015,CHEBI:742324
http://smpdb.ca/pathways/#CompoundReference/PW_C000015,1669
http://smpdb.ca/pathways/#CompoundReference/PW_C000015,1606
http://smpdb.ca/pathways/#CompoundReference/PW_C000015,C05587
http://smpdb.ca/pathways/#CompoundReference/PW_C000015,HMDB0000022
http://smpdb.ca/pathways/#CompoundReference/PW_C000015,554-52-9
http://smpdb.ca/pathways/#CompoundReference/PW_C001849,CHEBI:15966
http://smpdb.ca/pathways/#CompoundReference/PW_C001849,6893-26-1
http://smpdb.ca/pathways/#CompoundReference/PW_C001849,HMDB0003339
http://smpdb.ca/pathways/#CompoundReference/PW_C001849,23327
http://smpdb.ca/pathways/#CompoundReference/PW_C001849,GAMMA-GLUTAMYL-D-GLUTAMATE
http://smpdb.ca/pathways/#CompoundReference/PW_C001849,21814
http://smpdb.ca/pathways/#CompoundReference/PW_C001849,C00217
http://smpdb.ca/pathways/#CompoundReference/PW_C002145,GERANYLGERANYL-PP
http://smpdb.ca/pathways/#CompoundReference/PW_C002145,CHEBI:48861
http://smpdb.ca/pathways/#CompoundReference/PW_C002145,HMDB0004486
http://smpdb.ca/pathways/#CompoundReference/PW_C002145,447277
http://smpdb.ca/pathways/#CompoundReference/PW_C002145,6699-20-3
http://smpdb.ca/pathways/#CompoundReference/PW_C002145,394418
http://smpdb.ca/pathways/#CompoundReference/PW_C002145,C00353
http://smpdb.ca/pathways/#CompoundReference/PW_C040523,8096945
http://smpdb.ca/pathways/#CompoundReference/PW_C040523,HMDB0060669
http://smpdb.ca/pathways/#CompoundReference/PW_C040523,9921310
http://smpdb.ca/pathways/#CompoundReference/PW_C040523,C16584
http://smpdb.ca/pathways/#CompoundReference/PW_C001786,4445170
http://smpdb.ca/pathways/#CompoundReference/PW_C001786,CHEBI:28870
http://smpdb.ca/pathways/#CompoundReference/PW_C001786,401-10-5
http://smpdb.ca/pathways/#CompoundReference/PW_C001786,Beta-D-Glucuronides
http://smpdb.ca/pathways/#CompoundReference/PW_C001786,5281877
http://smpdb.ca/pathways/#CompoundReference/PW_C001786,C11061
http://smpdb.ca/pathways/#CompoundReference/PW_C001786,HMDB0003141
http://smpdb.ca/pathways/#CompoundReference/PW_C042665,
http://smpdb.ca/pathways/#CompoundReference/PW_C000258,300-85-6
http://smpdb.ca/pathways/#CompoundReference/PW_C000258,C01089
http://smpdb.ca/pathways/#CompoundReference/PW_C000258,HMDB0000357
http://smpdb.ca/pathways/#CompoundReference/PW_C000258,428
http://smpdb.ca/pathways/#CompoundReference/PW_C000258,CHEBI:20067
http://smpdb.ca/pathways/#CompoundReference/PW_C000258,CPD-335
http://smpdb.ca/pathways/#CompoundReference/PW_C000258,441
http://smpdb.ca/pathways/#GenericCompoundReference/237,
http://smpdb.ca/pathways/#CompoundReference/PW_C002677,HMDB0006230
http://smpdb.ca/pathways/#CompoundReference/PW_C002677,CHEBI:52965
http://smpdb.ca/pathways/#CompoundReference/PW_C002677,25245165
http://smpdb.ca/pathways/#CompoundReference/PW_C002677,CPD-3841
http://smpdb.ca/pathways/#CompoundReference/PW_C002677,26333173
http://smpdb.ca/pathways/#CompoundReference/PW_C040598,HMDB0061139
http://smpdb.ca/pathways/#CompoundReference/PW_C040598,30778635
http://smpdb.ca/pathways/#CompoundReference/PW_C000154,NICOTINAMIDE_NUCLEOTIDE
http://smpdb.ca/pathways/#CompoundReference/PW_C000154,14180
http://smpdb.ca/pathways/#CompoundReference/PW_C000154,CHEBI:16171
http://smpdb.ca/pathways/#CompoundReference/PW_C000154,C00455
http://smpdb.ca/pathways/#CompoundReference/PW_C000154,1094-61-7
http://smpdb.ca/pathways/#CompoundReference/PW_C000154,13553
http://smpdb.ca/pathways/#CompoundReference/PW_C000154,HMDB0000229
http://smpdb.ca/pathways/#CompoundReference/PW_C002021,389526
http://smpdb.ca/pathways/#CompoundReference/PW_C002021,FRUCTOSE-6P
http://smpdb.ca/pathways/#CompoundReference/PW_C002021,HMDB0003971
http://smpdb.ca/pathways/#CompoundReference/PW_C002021,CHEBI:16084
http://smpdb.ca/pathways/#CompoundReference/PW_C002021,C05345
http://smpdb.ca/pathways/#CompoundReference/PW_C002021,440641
http://smpdb.ca/pathways/#CompoundReference/PW_C009048,C01608
http://smpdb.ca/pathways/#CompoundReference/PW_C009048,HMDB0014694
http://smpdb.ca/pathways/#CompoundReference/PW_C009048,CHEBI:8249
http://smpdb.ca/pathways/#CompoundReference/PW_C009048,54676228
http://smpdb.ca/pathways/#CompoundReference/PW_C009048,36322-90-4
http://smpdb.ca/pathways/#CompoundReference/PW_C009048,10442653
http://smpdb.ca/pathways/#CompoundReference/PW_C009028,2907
http://smpdb.ca/pathways/#CompoundReference/PW_C009028,C07888
http://smpdb.ca/pathways/#CompoundReference/PW_C009028,CHEBI:4027
http://smpdb.ca/pathways/#CompoundReference/PW_C009028,50-18-0
http://smpdb.ca/pathways/#CompoundReference/PW_C009028,HMDB0014672
http://smpdb.ca/pathways/#CompoundReference/PW_C009028,2804
http://smpdb.ca/pathways/#CompoundReference/PW_C007769,53481392
http://smpdb.ca/pathways/#CompoundReference/PW_C007769,TDP-FUC4NAC
http://smpdb.ca/pathways/#CompoundReference/PW_C007769,HMDB0012222
http://smpdb.ca/pathways/#CompoundReference/PW_C007749,4952889
http://smpdb.ca/pathways/#CompoundReference/PW_C007749,C16443
http://smpdb.ca/pathways/#CompoundReference/PW_C007749,CPD-4618
http://smpdb.ca/pathways/#CompoundReference/PW_C007749,HMDB0012201
http://smpdb.ca/pathways/#CompoundReference/PW_C007749,6450275
http://smpdb.ca/pathways/#CompoundReference/PW_C022558,21676162
http://smpdb.ca/pathways/#CompoundReference/PW_C022558,HMDB0041770
http://smpdb.ca/pathways/#CompoundReference/PW_C022558,24845008
http://smpdb.ca/pathways/#CompoundReference/PW_C040657,HMDB0061204
http://smpdb.ca/pathways/#GenericCompoundReference/290,
http://smpdb.ca/pathways/#CompoundReference/PW_C002992,389556
http://smpdb.ca/pathways/#CompoundReference/PW_C002992,HMDB0006890
http://smpdb.ca/pathways/#CompoundReference/PW_C002992,CHEBI:27458
http://smpdb.ca/pathways/#CompoundReference/PW_C002992,C05450
http://smpdb.ca/pathways/#CompoundReference/PW_C002992,440677
http://smpdb.ca/pathways/#CompoundReference/PW_C009624,HMDB0015342
http://smpdb.ca/pathways/#CompoundReference/PW_C009624,84029
http://smpdb.ca/pathways/#CompoundReference/PW_C009624,CHEBI:3732
http://smpdb.ca/pathways/#CompoundReference/PW_C009624,81103-11-9
http://smpdb.ca/pathways/#CompoundReference/PW_C009624,10342604
http://smpdb.ca/pathways/#CompoundReference/PW_C009624,C06912
http://smpdb.ca/pathways/#CompoundReference/PW_C011457,HMDB0030243
http://smpdb.ca/pathways/#CompoundReference/PW_C011457,4356-52-9
http://smpdb.ca/pathways/#CompoundReference/PW_C011457,7875815
http://smpdb.ca/pathways/#CompoundReference/PW_C011457,9601691
http://smpdb.ca/pathways/#CompoundReference/PW_C002048,C05638
http://smpdb.ca/pathways/#CompoundReference/PW_C002048,144400
http://smpdb.ca/pathways/#CompoundReference/PW_C002048,164719
http://smpdb.ca/pathways/#CompoundReference/PW_C002048,CHEBI:28715
http://smpdb.ca/pathways/#CompoundReference/PW_C002048,HMDB0004076
http://smpdb.ca/pathways/#CompoundReference/PW_C002048,708-23-6
http://smpdb.ca/pathways/#CompoundReference/PW_C000120,HMDB0000187
http://smpdb.ca/pathways/#CompoundReference/PW_C000120,C00065
http://smpdb.ca/pathways/#CompoundReference/PW_C000120,5951
http://smpdb.ca/pathways/#CompoundReference/PW_C000120,CHEBI:17115
http://smpdb.ca/pathways/#CompoundReference/PW_C000120,SER
http://smpdb.ca/pathways/#CompoundReference/PW_C000120,56-45-1
http://smpdb.ca/pathways/#CompoundReference/PW_C000120,5736
http://smpdb.ca/pathways/#CompoundReference/PW_C001686,C05905
http://smpdb.ca/pathways/#CompoundReference/PW_C001686,13306-05-3
http://smpdb.ca/pathways/#CompoundReference/PW_C001686,CPD-591
http://smpdb.ca/pathways/#CompoundReference/PW_C000748,C05442
http://smpdb.ca/pathways/#CompoundReference/PW_C000748,HMDB0000937
http://smpdb.ca/pathways/#CompoundReference/PW_C000748,83-48-7
http://smpdb.ca/pathways/#CompoundReference/PW_C000748,5280794
http://smpdb.ca/pathways/#CompoundReference/PW_C000748,CPD-4162
http://smpdb.ca/pathways/#CompoundReference/PW_C000748,CHEBI:28824
http://smpdb.ca/pathways/#CompoundReference/PW_C000748,4444352
http://smpdb.ca/pathways/#CompoundReference/PW_C000822,902-04-5
http://smpdb.ca/pathways/#CompoundReference/PW_C000822,65059
http://smpdb.ca/pathways/#CompoundReference/PW_C000822,DGMP
http://smpdb.ca/pathways/#CompoundReference/PW_C000822,HMDB0001044
http://smpdb.ca/pathways/#CompoundReference/PW_C000822,C00362
http://smpdb.ca/pathways/#CompoundReference/PW_C000822,CHEBI:16192
http://smpdb.ca/pathways/#CompoundReference/PW_C000822,58570
http://smpdb.ca/pathways/#GenericCompoundReference/424,
http://smpdb.ca/pathways/#CompoundReference/PW_C040554,C16604
http://smpdb.ca/pathways/#CompoundReference/PW_C040554,HMDB0060652
http://smpdb.ca/pathways/#CompoundReference/PW_C040554,13103864
http://smpdb.ca/pathways/#CompoundReference/PW_C040554,10522208
http://smpdb.ca/pathways/#GenericCompoundReference/295,C00641
http://smpdb.ca/pathways/#CompoundReference/PW_C001095,474-73-7
http://smpdb.ca/pathways/#CompoundReference/PW_C001095,HMDB0001419
http://smpdb.ca/pathways/#CompoundReference/PW_C001095,CHEBI:34310
http://smpdb.ca/pathways/#CompoundReference/PW_C001095,121948
http://smpdb.ca/pathways/#CompoundReference/PW_C001095,CPD-7239
http://smpdb.ca/pathways/#CompoundReference/PW_C001095,C13550
http://smpdb.ca/pathways/#CompoundReference/PW_C001095,108790
http://smpdb.ca/pathways/#CompoundReference/PW_C002956,725
http://smpdb.ca/pathways/#CompoundReference/PW_C002956,CHEBI:16244
http://smpdb.ca/pathways/#CompoundReference/PW_C002956,407-64-7
http://smpdb.ca/pathways/#CompoundReference/PW_C002956,705
http://smpdb.ca/pathways/#CompoundReference/PW_C002956,C05543	
http://smpdb.ca/pathways/#CompoundReference/PW_C002956,C05543
http://smpdb.ca/pathways/#CompoundReference/PW_C002956,HMDB0006831
http://smpdb.ca/pathways/#CompoundReference/PW_C102459,CHEBI:80536
http://smpdb.ca/pathways/#CompoundReference/PW_C102459,C16504
http://smpdb.ca/pathways/#CompoundReference/PW_C102459,47205800
http://smpdb.ca/pathways/#CompoundReference/PW_C008966,42924-53-8
http://smpdb.ca/pathways/#CompoundReference/PW_C008966,4256
http://smpdb.ca/pathways/#CompoundReference/PW_C008966,HMDB0014604
http://smpdb.ca/pathways/#CompoundReference/PW_C008966,4409
http://smpdb.ca/pathways/#CompoundReference/PW_C008966,CHEBI:7443
http://smpdb.ca/pathways/#GenericCompoundReference/8,CHEBI:17792
http://smpdb.ca/pathways/#CompoundReference/PW_C040716,HMDB0060744
http://smpdb.ca/pathways/#GenericCompoundReference/142,
http://smpdb.ca/pathways/#CompoundReference/PW_C000048,L-EPINEPHRINE
http://smpdb.ca/pathways/#CompoundReference/PW_C000048,5611
http://smpdb.ca/pathways/#CompoundReference/PW_C000048,HMDB0000068
http://smpdb.ca/pathways/#CompoundReference/PW_C000048,5816
http://smpdb.ca/pathways/#CompoundReference/PW_C000048,51-43-4
http://smpdb.ca/pathways/#CompoundReference/PW_C000048,CHEBI:28918
http://smpdb.ca/pathways/#CompoundReference/PW_C000048,C00788
http://smpdb.ca/pathways/#CompoundReference/PW_C006748,108214
http://smpdb.ca/pathways/#CompoundReference/PW_C006748,HMDB0011105
http://smpdb.ca/pathways/#CompoundReference/PW_C006748,85438-96-6
http://smpdb.ca/pathways/#CompoundReference/PW_C006748,97287
http://smpdb.ca/pathways/#CompoundReference/PW_C006748,C16365
http://smpdb.ca/pathways/#CompoundReference/PW_C006748,CHEBI:32643
http://smpdb.ca/pathways/#CompoundReference/PW_C041004,CHEBI:4126
http://smpdb.ca/pathways/#CompoundReference/PW_C000639,26840
http://smpdb.ca/pathways/#CompoundReference/PW_C000639,14721-66-5
http://smpdb.ca/pathways/#CompoundReference/PW_C000639,25001
http://smpdb.ca/pathways/#CompoundReference/PW_C000639,C01607
http://smpdb.ca/pathways/#CompoundReference/PW_C000639,HMDB0000801
http://smpdb.ca/pathways/#CompoundReference/PW_C000639,CHEBI:16285
http://smpdb.ca/pathways/#CompoundReference/PW_C044592,11024766
http://smpdb.ca/pathways/#CompoundReference/PW_C042920,46173312
http://smpdb.ca/pathways/#CompoundReference/PW_C042920,CHEBI:61931
http://smpdb.ca/pathways/#CompoundReference/PW_C001707,CHEBI:27547
http://smpdb.ca/pathways/#CompoundReference/PW_C001707,CPD1F-130
http://smpdb.ca/pathways/#CompoundReference/PW_C001707,HMDB0002789
http://smpdb.ca/pathways/#CompoundReference/PW_C001707,144-68-3
http://smpdb.ca/pathways/#CompoundReference/PW_C001707,4444421
http://smpdb.ca/pathways/#CompoundReference/PW_C001707,C06098
http://smpdb.ca/pathways/#CompoundReference/PW_C001707,5280899
http://smpdb.ca/pathways/#CompoundReference/PW_C040919,CHEBI:6242
http://smpdb.ca/pathways/#CompoundReference/PW_C000611,6015
http://smpdb.ca/pathways/#CompoundReference/PW_C000611,69-65-8
http://smpdb.ca/pathways/#CompoundReference/PW_C000611,C00392
http://smpdb.ca/pathways/#CompoundReference/PW_C000611,6251
http://smpdb.ca/pathways/#CompoundReference/PW_C000611,HMDB0000765
http://smpdb.ca/pathways/#CompoundReference/PW_C000611,CHEBI:16899
http://smpdb.ca/pathways/#CompoundReference/PW_C007838,25245571
http://smpdb.ca/pathways/#CompoundReference/PW_C007838,C55-PP-GLCNAC-MANNACA
http://smpdb.ca/pathways/#CompoundReference/PW_C007838,HMDB0012306
http://smpdb.ca/pathways/#CompoundReference/PW_C040840,CHEBI:57609
http://smpdb.ca/pathways/#CompoundReference/PW_C041144,11954046
http://smpdb.ca/pathways/#CompoundReference/PW_C041144,HMDB0060299
http://smpdb.ca/pathways/#CompoundReference/PW_C007800,53481395
http://smpdb.ca/pathways/#CompoundReference/PW_C007800,ALPHA-D-MANNOSYLCHITOBIO
http://smpdb.ca/pathways/#CompoundReference/PW_C007800,HMDB0012255
http://smpdb.ca/pathways/#CompoundReference/PW_C040749,CHEBI:58222
http://smpdb.ca/pathways/#CompoundReference/PW_C040749,C03589
http://smpdb.ca/pathways/#CompoundReference/PW_C000887,C01024
http://smpdb.ca/pathways/#CompoundReference/PW_C000887,788
http://smpdb.ca/pathways/#CompoundReference/PW_C000887,73023-76-4
http://smpdb.ca/pathways/#CompoundReference/PW_C000887,767
http://smpdb.ca/pathways/#CompoundReference/PW_C000887,HMDB0001137
http://smpdb.ca/pathways/#CompoundReference/PW_C000887,CHEBI:16645
http://smpdb.ca/pathways/#CompoundReference/PW_C000887,HYDROXYMETHYLBILANE
http://smpdb.ca/pathways/#GenericCompoundReference/306,
http://smpdb.ca/pathways/#CompoundReference/PW_C044588,25245616
http://smpdb.ca/pathways/#CompoundReference/PW_C104777,123131567
http://smpdb.ca/pathways/#CompoundReference/PW_C104777,CHEBI:136832
http://smpdb.ca/pathways/#CompoundReference/PW_C040467,86541-78-8
http://smpdb.ca/pathways/#CompoundReference/PW_C040467,4576478
http://smpdb.ca/pathways/#CompoundReference/PW_C040467,5463984
http://smpdb.ca/pathways/#CompoundReference/PW_C040467,HMDB0060582
http://smpdb.ca/pathways/#CompoundReference/PW_C000113,16190
http://smpdb.ca/pathways/#CompoundReference/PW_C000113,CHEBI:2181
http://smpdb.ca/pathways/#CompoundReference/PW_C000113,C01019
http://smpdb.ca/pathways/#CompoundReference/PW_C000113,17106
http://smpdb.ca/pathways/#CompoundReference/PW_C000113,2438-80-4
http://smpdb.ca/pathways/#CompoundReference/PW_C000113,HMDB0000174
http://smpdb.ca/pathways/#CompoundReference/PW_C000113,L-FUCOSE
http://smpdb.ca/pathways/#CompoundReference/PW_C013567,HMDB0032436
http://smpdb.ca/pathways/#CompoundReference/PW_C013567,67254-73-3
http://smpdb.ca/pathways/#CompoundReference/PW_C013567,5254058
http://smpdb.ca/pathways/#CompoundReference/PW_C013567,6850771
http://smpdb.ca/pathways/#CompoundReference/PW_C040988,CHEBI:61507
http://smpdb.ca/pathways/#CompoundReference/PW_C043000,CHEBI:16582
http://smpdb.ca/pathways/#CompoundReference/PW_C043000,456
http://smpdb.ca/pathways/#CompoundReference/PW_C040712,74-89-5
http://smpdb.ca/pathways/#CompoundReference/PW_C040712,HMDB0060291
http://smpdb.ca/pathways/#CompoundReference/PW_C040712,6089
http://smpdb.ca/pathways/#CompoundReference/PW_C040712,6329
http://smpdb.ca/pathways/#CompoundReference/PW_C040712,CHEBI:16830
http://smpdb.ca/pathways/#CompoundReference/PW_C040712,C00218
http://smpdb.ca/pathways/#CompoundReference/PW_C040636,22547081
http://smpdb.ca/pathways/#CompoundReference/PW_C040636,HMDB0060862
http://smpdb.ca/pathways/#CompoundReference/PW_C040636,78069861
http://smpdb.ca/pathways/#CompoundReference/PW_C001554,HMDB0002303
http://smpdb.ca/pathways/#CompoundReference/PW_C001554,1039
http://smpdb.ca/pathways/#CompoundReference/PW_C001554,1068
http://smpdb.ca/pathways/#CompoundReference/PW_C001554,75-18-3
http://smpdb.ca/pathways/#CompoundReference/PW_C001554,REDUCED-DMSO
http://smpdb.ca/pathways/#CompoundReference/PW_C001554,C00580
http://smpdb.ca/pathways/#CompoundReference/PW_C001554,CHEBI:17437
http://smpdb.ca/pathways/#CompoundReference/PW_C041604,108069
http://smpdb.ca/pathways/#CompoundReference/PW_C040928,CHEBI:77456
http://smpdb.ca/pathways/#CompoundReference/PW_C040511,HMDB0061280
http://smpdb.ca/pathways/#CompoundReference/PW_C040511,4881605
http://smpdb.ca/pathways/#CompoundReference/PW_C040511,6320284
http://smpdb.ca/pathways/#CompoundReference/PW_C000891,CHEBI:16048
http://smpdb.ca/pathways/#CompoundReference/PW_C000891,393046
